date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,Lambeth,E09000022,Total,303086,353,No religion,No religion: Agnostic,0.1
2011,Lewisham,E09000023,Total,275885,251,No religion,No religion: Agnostic,0.1
2011,Newham,E09000025,Total,307984,105,No religion,No religion: Agnostic,0
2011,Southwark,E09000028,Total,288283,279,No religion,No religion: Agnostic,0.1
2011,Tower Hamlets,E09000030,Total,254096,222,No religion,No religion: Agnostic,0.1
2011,Wandsworth,E09000032,Total,306995,354,No religion,No religion: Agnostic,0.1
2011,Westminster,E09000033,Total,219396,200,No religion,No religion: Agnostic,0.1
2011,Barking and Dagenham,E09000002,Total,185911,43,No religion,No religion: Agnostic,0
2011,Barnet,E09000003,Total,356386,205,No religion,No religion: Agnostic,0.1
2011,Bexley,E09000004,Total,231997,87,No religion,No religion: Agnostic,0
2011,Brent,E09000005,Total,311215,151,No religion,No religion: Agnostic,0
2011,Bromley,E09000006,Total,309392,199,No religion,No religion: Agnostic,0.1
2011,Croydon,E09000008,Total,363378,168,No religion,No religion: Agnostic,0
2011,Ealing,E09000009,Total,338449,213,No religion,No religion: Agnostic,0.1
2011,Enfield,E09000010,Total,312466,146,No religion,No religion: Agnostic,0
2011,Greenwich,E09000011,Total,254557,156,No religion,No religion: Agnostic,0.1
2011,Harrow,E09000015,Total,239056,66,No religion,No religion: Agnostic,0
2011,Havering,E09000016,Total,237232,83,No religion,No religion: Agnostic,0
2011,Hillingdon,E09000017,Total,273936,95,No religion,No religion: Agnostic,0
2011,Hounslow,E09000018,Total,253957,118,No religion,No religion: Agnostic,0
2011,Kingston upon Thames,E09000021,Total,160060,137,No religion,No religion: Agnostic,0.1
2011,Merton,E09000024,Total,199693,131,No religion,No religion: Agnostic,0.1
2011,Redbridge,E09000026,Total,278970,102,No religion,No religion: Agnostic,0
2011,Richmond upon Thames,E09000027,Total,186990,181,No religion,No religion: Agnostic,0.1
2011,Sutton,E09000029,Total,190146,100,No religion,No religion: Agnostic,0.1
2011,Waltham Forest,E09000031,Total,258249,176,No religion,No religion: Agnostic,0.1
2011,Camden,E09000007,Total,220338,269,No religion,No religion: Atheist,0.1
2011,City of London,E09000001,Total,7375,8,No religion,No religion: Atheist,0.1
2011,Hackney,E09000012,Total,246270,355,No religion,No religion: Atheist,0.1
2011,Hammersmith and Fulham,E09000013,Total,182493,145,No religion,No religion: Atheist,0.1
2011,Haringey,E09000014,Total,254926,301,No religion,No religion: Atheist,0.1
2011,Islington,E09000019,Total,206125,278,No religion,No religion: Atheist,0.1
2011,Kensington and Chelsea,E09000020,Total,158649,111,No religion,No religion: Atheist,0.1
2011,Lambeth,E09000022,Total,303086,332,No religion,No religion: Atheist,0.1
2011,Lewisham,E09000023,Total,275885,219,No religion,No religion: Atheist,0.1
2011,Newham,E09000025,Total,307984,77,No religion,No religion: Atheist,0
2011,Southwark,E09000028,Total,288283,357,No religion,No religion: Atheist,0.1
2011,Tower Hamlets,E09000030,Total,254096,212,No religion,No religion: Atheist,0.1
2011,Wandsworth,E09000032,Total,306995,307,No religion,No religion: Atheist,0.1
2011,Westminster,E09000033,Total,219396,176,No religion,No religion: Atheist,0.1
2011,Barking and Dagenham,E09000002,Total,185911,48,No religion,No religion: Atheist,0
2011,Barnet,E09000003,Total,356386,186,No religion,No religion: Atheist,0.1
2011,Bexley,E09000004,Total,231997,68,No religion,No religion: Atheist,0
2011,Brent,E09000005,Total,311215,116,No religion,No religion: Atheist,0
2011,Bromley,E09000006,Total,309392,137,No religion,No religion: Atheist,0
2011,Croydon,E09000008,Total,363378,147,No religion,No religion: Atheist,0
2011,Ealing,E09000009,Total,338449,169,No religion,No religion: Atheist,0
2011,Enfield,E09000010,Total,312466,126,No religion,No religion: Atheist,0
2011,Greenwich,E09000011,Total,254557,164,No religion,No religion: Atheist,0.1
2011,Harrow,E09000015,Total,239056,70,No religion,No religion: Atheist,0
2011,Havering,E09000016,Total,237232,88,No religion,No religion: Atheist,0
2011,Hillingdon,E09000017,Total,273936,93,No religion,No religion: Atheist,0
2011,Hounslow,E09000018,Total,253957,120,No religion,No religion: Atheist,0
2011,Kingston upon Thames,E09000021,Total,160060,109,No religion,No religion: Atheist,0.1
2011,Merton,E09000024,Total,199693,121,No religion,No religion: Atheist,0.1
2011,Redbridge,E09000026,Total,278970,97,No religion,No religion: Atheist,0
2011,Richmond upon Thames,E09000027,Total,186990,167,No religion,No religion: Atheist,0.1
2011,Sutton,E09000029,Total,190146,95,No religion,No religion: Atheist,0
2011,Waltham Forest,E09000031,Total,258249,171,No religion,No religion: Atheist,0.1
2011,Camden,E09000007,Total,220338,2,No religion,No religion: Free Thinker,0
2011,City of London,E09000001,Total,7375,0,No religion,No religion: Free Thinker,0
2011,Hackney,E09000012,Total,246270,0,No religion,No religion: Free Thinker,0
2011,Hammersmith and Fulham,E09000013,Total,182493,4,No religion,No religion: Free Thinker,0
2011,Haringey,E09000014,Total,254926,3,No religion,No religion: Free Thinker,0
2011,Islington,E09000019,Total,206125,2,No religion,No religion: Free Thinker,0
2011,Kensington and Chelsea,E09000020,Total,158649,1,No religion,No religion: Free Thinker,0
2011,Lambeth,E09000022,Total,303086,4,No religion,No religion: Free Thinker,0
2011,Lewisham,E09000023,Total,275885,3,No religion,No religion: Free Thinker,0
2011,Newham,E09000025,Total,307984,5,No religion,No religion: Free Thinker,0
2011,Southwark,E09000028,Total,288283,8,No religion,No religion: Free Thinker,0
2011,Tower Hamlets,E09000030,Total,254096,2,No religion,No religion: Free Thinker,0
2011,Wandsworth,E09000032,Total,306995,0,No religion,No religion: Free Thinker,0
2011,Westminster,E09000033,Total,219396,2,No religion,No religion: Free Thinker,0
2011,Barking and Dagenham,E09000002,Total,185911,2,No religion,No religion: Free Thinker,0
2011,Barnet,E09000003,Total,356386,3,No religion,No religion: Free Thinker,0
2011,Bexley,E09000004,Total,231997,1,No religion,No religion: Free Thinker,0
2011,Brent,E09000005,Total,311215,5,No religion,No religion: Free Thinker,0
2011,Bromley,E09000006,Total,309392,2,No religion,No religion: Free Thinker,0
2011,Croydon,E09000008,Total,363378,7,No religion,No religion: Free Thinker,0
2011,Ealing,E09000009,Total,338449,4,No religion,No religion: Free Thinker,0
2011,Enfield,E09000010,Total,312466,2,No religion,No religion: Free Thinker,0
2011,Greenwich,E09000011,Total,254557,0,No religion,No religion: Free Thinker,0
2011,Harrow,E09000015,Total,239056,0,No religion,No religion: Free Thinker,0
2011,Havering,E09000016,Total,237232,3,No religion,No religion: Free Thinker,0
2011,Hillingdon,E09000017,Total,273936,3,No religion,No religion: Free Thinker,0
2011,Hounslow,E09000018,Total,253957,2,No religion,No religion: Free Thinker,0
2011,Kingston upon Thames,E09000021,Total,160060,0,No religion,No religion: Free Thinker,0
2011,Merton,E09000024,Total,199693,2,No religion,No religion: Free Thinker,0
2011,Redbridge,E09000026,Total,278970,0,No religion,No religion: Free Thinker,0
2011,Richmond upon Thames,E09000027,Total,186990,2,No religion,No religion: Free Thinker,0
2011,Sutton,E09000029,Total,190146,0,No religion,No religion: Free Thinker,0
2011,Waltham Forest,E09000031,Total,258249,3,No religion,No religion: Free Thinker,0
2011,Camden,E09000007,Total,220338,55481,No religion,No religion: No religion,25.2
2011,City of London,E09000001,Total,7375,2509,No religion,No religion: No religion,34
2011,Hackney,E09000012,Total,246270,68738,No religion,No religion: No religion,27.9
2011,Hammersmith and Fulham,E09000013,Total,182493,43119,No religion,No religion: No religion,23.6
2011,Haringey,E09000014,Total,254926,63514,No religion,No religion: No religion,24.9
2011,Islington,E09000019,Total,206125,61276,No religion,No religion: No religion,29.7
2011,Kensington and Chelsea,E09000020,Total,158649,32359,No religion,No religion: No religion,20.4
2011,Lambeth,E09000022,Total,303086,83990,No religion,No religion: No religion,27.7
2011,Lewisham,E09000023,Total,275885,74555,No religion,No religion: No religion,27
2011,Newham,E09000025,Total,307984,29157,No religion,No religion: No religion,9.5
2011,Southwark,E09000028,Total,288283,76358,No religion,No religion: No religion,26.5
2011,Tower Hamlets,E09000030,Total,254096,48164,No religion,No religion: No religion,19
2011,Wandsworth,E09000032,Total,306995,81987,No religion,No religion: No religion,26.7
2011,Westminster,E09000033,Total,219396,44098,No religion,No religion: No religion,20.1
2011,Barking and Dagenham,E09000002,Total,185911,35003,No religion,No religion: No religion,18.8
2011,Barnet,E09000003,Total,356386,56815,No religion,No religion: No religion,15.9
2011,Bexley,E09000004,Total,231997,55796,No religion,No religion: No religion,24.1
2011,Brent,E09000005,Total,311215,32741,No religion,No religion: No religion,10.5
2011,Bromley,E09000006,Total,309392,79876,No religion,No religion: No religion,25.8
2011,Croydon,E09000008,Total,363378,72241,No religion,No religion: No religion,19.9
2011,Ealing,E09000009,Total,338449,50369,No religion,No religion: No religion,14.9
2011,Enfield,E09000010,Total,312466,48194,No religion,No religion: No religion,15.4
2011,Greenwich,E09000011,Total,254557,64644,No religion,No religion: No religion,25.4
2011,Harrow,E09000015,Total,239056,22671,No religion,No religion: No religion,9.5
2011,Havering,E09000016,Total,237232,53344,No religion,No religion: No religion,22.5
2011,Hillingdon,E09000017,Total,273936,46250,No religion,No religion: No religion,16.9
2011,Hounslow,E09000018,Total,253957,40060,No religion,No religion: No religion,15.8
2011,Kingston upon Thames,E09000021,Total,160060,40879,No religion,No religion: No religion,25.5
2011,Merton,E09000024,Total,199693,40909,No religion,No religion: No religion,20.5
2011,Redbridge,E09000026,Total,278970,30446,No religion,No religion: No religion,10.9
2011,Richmond upon Thames,E09000027,Total,186990,52744,No religion,No religion: No religion,28.2
2011,Sutton,E09000029,Total,190146,46579,No religion,No religion: No religion,24.5
2011,Waltham Forest,E09000031,Total,258249,46042,No religion,No religion: No religion,17.8
2011,Camden,E09000007,Total,220338,96,No religion,No religion: Humanist,0
2011,City of London,E09000001,Total,7375,4,No religion,No religion: Humanist,0.1
2011,Hackney,E09000012,Total,246270,81,No religion,No religion: Humanist,0
2011,Hammersmith and Fulham,E09000013,Total,182493,54,No religion,No religion: Humanist,0
2011,Haringey,E09000014,Total,254926,112,No religion,No religion: Humanist,0
2011,Islington,E09000019,Total,206125,104,No religion,No religion: Humanist,0.1
2011,Kensington and Chelsea,E09000020,Total,158649,64,No religion,No religion: Humanist,0
2011,Lambeth,E09000022,Total,303086,122,No religion,No religion: Humanist,0
2011,Lewisham,E09000023,Total,275885,126,No religion,No religion: Humanist,0
2011,Newham,E09000025,Total,307984,29,No religion,No religion: Humanist,0
2011,Southwark,E09000028,Total,288283,95,No religion,No religion: Humanist,0
2011,Tower Hamlets,E09000030,Total,254096,48,No religion,No religion: Humanist,0
2011,Wandsworth,E09000032,Total,306995,91,No religion,No religion: Humanist,0
2011,Westminster,E09000033,Total,219396,66,No religion,No religion: Humanist,0
2011,Barking and Dagenham,E09000002,Total,185911,9,No religion,No religion: Humanist,0
2011,Barnet,E09000003,Total,356386,88,No religion,No religion: Humanist,0
2011,Bexley,E09000004,Total,231997,43,No religion,No religion: Humanist,0
2011,Brent,E09000005,Total,311215,40,No religion,No religion: Humanist,0
2011,Bromley,E09000006,Total,309392,87,No religion,No religion: Humanist,0
2011,Croydon,E09000008,Total,363378,85,No religion,No religion: Humanist,0
2011,Ealing,E09000009,Total,338449,91,No religion,No religion: Humanist,0
2011,Enfield,E09000010,Total,312466,54,No religion,No religion: Humanist,0
2011,Greenwich,E09000011,Total,254557,69,No religion,No religion: Humanist,0
2011,Harrow,E09000015,Total,239056,64,No religion,No religion: Humanist,0
2011,Havering,E09000016,Total,237232,31,No religion,No religion: Humanist,0
2011,Hillingdon,E09000017,Total,273936,50,No religion,No religion: Humanist,0
2011,Hounslow,E09000018,Total,253957,50,No religion,No religion: Humanist,0
2011,Kingston upon Thames,E09000021,Total,160060,58,No religion,No religion: Humanist,0
2011,Merton,E09000024,Total,199693,67,No religion,No religion: Humanist,0
2011,Redbridge,E09000026,Total,278970,45,No religion,No religion: Humanist,0
2011,Richmond upon Thames,E09000027,Total,186990,99,No religion,No religion: Humanist,0.1
2011,Sutton,E09000029,Total,190146,43,No religion,No religion: Humanist,0
2011,Waltham Forest,E09000031,Total,258249,70,No religion,No religion: Humanist,0
2011,Camden,E09000007,Total,220338,1,No religion,No religion: Realist,0
2011,City of London,E09000001,Total,7375,0,No religion,No religion: Realist,0
2011,Hackney,E09000012,Total,246270,2,No religion,No religion: Realist,0
2011,Hammersmith and Fulham,E09000013,Total,182493,3,No religion,No religion: Realist,0
2011,Haringey,E09000014,Total,254926,3,No religion,No religion: Realist,0
2011,Islington,E09000019,Total,206125,2,No religion,No religion: Realist,0
2011,Kensington and Chelsea,E09000020,Total,158649,0,No religion,No religion: Realist,0
2011,Lambeth,E09000022,Total,303086,2,No religion,No religion: Realist,0
2011,Lewisham,E09000023,Total,275885,1,No religion,No religion: Realist,0
2011,Newham,E09000025,Total,307984,0,No religion,No religion: Realist,0
2011,Southwark,E09000028,Total,288283,1,No religion,No religion: Realist,0
2011,Tower Hamlets,E09000030,Total,254096,0,No religion,No religion: Realist,0
2011,Wandsworth,E09000032,Total,306995,1,No religion,No religion: Realist,0
2011,Westminster,E09000033,Total,219396,0,No religion,No religion: Realist,0
2011,Barking and Dagenham,E09000002,Total,185911,1,No religion,No religion: Realist,0
2011,Barnet,E09000003,Total,356386,0,No religion,No religion: Realist,0
2011,Bexley,E09000004,Total,231997,0,No religion,No religion: Realist,0
2011,Brent,E09000005,Total,311215,1,No religion,No religion: Realist,0
2011,Bromley,E09000006,Total,309392,2,No religion,No religion: Realist,0
2011,Croydon,E09000008,Total,363378,6,No religion,No religion: Realist,0
2011,Ealing,E09000009,Total,338449,2,No religion,No religion: Realist,0
2011,Enfield,E09000010,Total,312466,0,No religion,No religion: Realist,0
2011,Greenwich,E09000011,Total,254557,1,No religion,No religion: Realist,0
2011,Harrow,E09000015,Total,239056,0,No religion,No religion: Realist,0
2011,Havering,E09000016,Total,237232,0,No religion,No religion: Realist,0
2011,Hillingdon,E09000017,Total,273936,1,No religion,No religion: Realist,0
2011,Hounslow,E09000018,Total,253957,1,No religion,No religion: Realist,0
2011,Kingston upon Thames,E09000021,Total,160060,0,No religion,No religion: Realist,0
2011,Merton,E09000024,Total,199693,1,No religion,No religion: Realist,0
2011,Redbridge,E09000026,Total,278970,1,No religion,No religion: Realist,0
2011,Richmond upon Thames,E09000027,Total,186990,2,No religion,No religion: Realist,0
2011,Sutton,E09000029,Total,190146,0,No religion,No religion: Realist,0
2011,Waltham Forest,E09000031,Total,258249,0,No religion,No religion: Realist,0
2011,Camden,E09000007,Total,220338,9,Other religion,Other religion: Animism,0
2011,City of London,E09000001,Total,7375,0,Other religion,Other religion: Animism,0
2011,Hackney,E09000012,Total,246270,7,Other religion,Other religion: Animism,0
2011,Hammersmith and Fulham,E09000013,Total,182493,5,Other religion,Other religion: Animism,0
2011,Haringey,E09000014,Total,254926,7,Other religion,Other religion: Animism,0
2011,Islington,E09000019,Total,206125,5,Other religion,Other religion: Animism,0
2011,Kensington and Chelsea,E09000020,Total,158649,3,Other religion,Other religion: Animism,0
