date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,England,,Total,44838515,106,Other religion,Other religion: Chinese Religion,0
2011,England,,Total,44838515,277,Other religion,Other religion: Church of All Religion,0
2011,England,,Total,44838515,83,Other religion,Other religion: Confucianist,0
2011,England,,Total,44838515,898,Other religion,Other religion: Deist,0
2011,England,,Total,44838515,3585,Other religion,Other religion: Druid,0
2011,England,,Total,44838515,107,Other religion,Other religion: Druze,0
2011,England,,Total,44838515,211,Other religion,Other religion: Eckankar,0
2011,England,,Total,44838515,1665,Other religion,Other religion: Heathen,0
2011,England,,Total,44838515,5173,Other religion,Other religion: Jain,0
2011,England,,Total,44838515,18768,Other religion,Other religion: Mixed Religion,0
2011,England,,Total,44838515,139,Other religion,Other religion: Mysticism,0
2011,England,,Total,44838515,111,Other religion,Other religion: Native American Church,0
2011,England,,Total,44838515,539,Other religion,Other religion: New Age,0
2011,England,,Total,44838515,397,Other religion,Other religion: Occult,0
2011,England,,Total,44838515,9404,Other religion,Other religion: Other religions,0
2011,England,,Total,44838515,1511,Other religion,Other religion: Own Belief System,0
2011,England,,Total,44838515,48229,Other religion,Other religion: Pagan,0.1
2011,England,,Total,44838515,1757,Other religion,Other religion: Pantheism,0
2011,England,,Total,44838515,5028,Other religion,Other religion: Rastafarian,0
2011,England,,Total,44838515,9470,Other religion,Other religion: Ravidassia,0
2011,England,,Total,44838515,169,Other religion,Other religion: Reconstructionist,0
2011,England,,Total,44838515,1568,Other religion,Other religion: Satanism,0
2011,England,,Total,44838515,2040,Other religion,Other religion: Scientology,0
2011,England,,Total,44838515,524,Other religion,Other religion: Shamanism,0
2011,England,,Total,44838515,633,Other religion,Other religion: Shintoism,0
2011,England,,Total,44838515,10178,Other religion,Other religion: Spiritual,0
2011,England,,Total,44838515,33128,Other religion,Other religion: Spiritualist,0.1
2011,England,,Total,44838515,3133,Other religion,Other religion: Taoist,0
2011,England,,Total,44838515,604,Other religion,Other religion: Theism,0
2011,England,,Total,44838515,140,Other religion,Other religion: Thelemite,0
2011,England,,Total,44838515,332,Other religion,Other religion: Traditional African Religion,0
2011,England,,Total,44838515,192,Other religion,Other religion: Unification Church,0
2011,England,,Total,44838515,701,Other religion,Other religion: Universalist,0
2011,England,,Total,44838515,146,Other religion,Other religion: Vodun,0
2011,England,,Total,44838515,10003,Other religion,Other religion: Wicca,0
2011,England,,Total,44838515,1073,Other religion,Other religion: Witchcraft,0
2011,England,,Total,44838515,1820,Other religion,Other religion: Zoroastrian,0
2011,England,,Total,44838515,3111365,Religion not stated,Religion not stated,6.9
2011,England,,Total,44838515,294062,Sikh,Sikh,0.7
