date,geography,geography_code,Rural_Urban,total_pop,value,religion,religion_det,percs
2011,Croydon,E09000008,Total,410942,23111,Hindu,Hindu,5.6
2011,Ealing,E09000009,Total,387703,30108,Hindu,Hindu,7.8
2011,Enfield,E09000010,Total,291142,11981,Hindu,Hindu,4.1
2011,Greenwich,E09000011,Total,264605,8656,Hindu,Hindu,3.3
2011,Harrow,E09000015,Total,256371,67503,Hindu,Hindu,26.3
2011,Havering,E09000016,Total,247211,2874,Hindu,Hindu,1.2
2011,Hillingdon,E09000017,Total,300106,25576,Hindu,Hindu,8.5
2011,Hounslow,E09000018,Total,276295,31332,Hindu,Hindu,11.3
2011,Kingston upon Thames,E09000021,Total,160715,7738,Hindu,Hindu,4.8
2011,Merton,E09000024,Total,202526,14125,Hindu,Hindu,7
2011,Redbridge,E09000026,Total,290343,34031,Hindu,Hindu,11.7
2011,Richmond upon Thames,E09000027,Total,183580,2629,Hindu,Hindu,1.4
2011,Sutton,E09000029,Total,215315,8815,Hindu,Hindu,4.1
2011,Waltham Forest,E09000031,Total,261936,5788,Hindu,Hindu,2.2
2011,Camden,E09000007,Total,222401,9454,Jewish,Jewish,4.3
2011,City of London,E09000001,Total,7134,200,Jewish,Jewish,2.8
2011,Hackney,E09000012,Total,267518,16257,Jewish,Jewish,6.1
2011,Hammersmith and Fulham,E09000013,Total,193648,1447,Jewish,Jewish,0.7
2011,Haringey,E09000014,Total,272720,7803,Jewish,Jewish,2.9
2011,Islington,E09000019,Total,221994,2012,Jewish,Jewish,0.9
2011,Kensington and Chelsea,E09000020,Total,167356,3533,Jewish,Jewish,2.1
2011,Lambeth,E09000022,Total,342003,1160,Jewish,Jewish,0.3
2011,Lewisham,E09000023,Total,308849,652,Jewish,Jewish,0.2
2011,Newham,E09000025,Total,320638,381,Jewish,Jewish,0.1
2011,Southwark,E09000028,Total,322070,972,Jewish,Jewish,0.3
2011,Tower Hamlets,E09000030,Total,263811,1500,Jewish,Jewish,0.6
2011,Wandsworth,E09000032,Total,331245,1412,Jewish,Jewish,0.4
2011,Westminster,E09000033,Total,228809,6839,Jewish,Jewish,3
2011,Barking and Dagenham,E09000002,Total,200303,416,Jewish,Jewish,0.2
2011,Barnet,E09000003,Total,388290,56467,Jewish,Jewish,14.5
2011,Bexley,E09000004,Total,251016,257,Jewish,Jewish,0.1
2011,Brent,E09000005,Total,333816,3910,Jewish,Jewish,1.2
2011,Bromley,E09000006,Total,327407,1006,Jewish,Jewish,0.3
2011,Croydon,E09000008,Total,410942,727,Jewish,Jewish,0.2
2011,Ealing,E09000009,Total,387703,1357,Jewish,Jewish,0.4
2011,Enfield,E09000010,Total,291142,5199,Jewish,Jewish,1.8
2011,Greenwich,E09000011,Total,264605,544,Jewish,Jewish,0.2
2011,Harrow,E09000015,Total,256371,10303,Jewish,Jewish,4
2011,Havering,E09000016,Total,247211,1126,Jewish,Jewish,0.5
2011,Hillingdon,E09000017,Total,300106,1766,Jewish,Jewish,0.6
2011,Hounslow,E09000018,Total,276295,763,Jewish,Jewish,0.3
2011,Kingston upon Thames,E09000021,Total,160715,925,Jewish,Jewish,0.6
2011,Merton,E09000024,Total,202526,858,Jewish,Jewish,0.4
2011,Redbridge,E09000026,Total,290343,9784,Jewish,Jewish,3.4
2011,Richmond upon Thames,E09000027,Total,183580,1569,Jewish,Jewish,0.9
2011,Sutton,E09000029,Total,215315,490,Jewish,Jewish,0.2
2011,Waltham Forest,E09000031,Total,261936,1335,Jewish,Jewish,0.5
2011,Camden,E09000007,Total,222401,26841,Muslim,Muslim,12.1
2011,City of London,E09000001,Total,7134,437,Muslim,Muslim,6.1
2011,Hackney,E09000012,Total,267518,38234,Muslim,Muslim,14.3
2011,Hammersmith and Fulham,E09000013,Total,193648,19331,Muslim,Muslim,10
2011,Haringey,E09000014,Total,272720,37301,Muslim,Muslim,13.7
2011,Islington,E09000019,Total,221994,20665,Muslim,Muslim,9.3
2011,Kensington and Chelsea,E09000020,Total,167356,14915,Muslim,Muslim,8.9
2011,Lambeth,E09000022,Total,342003,21643,Muslim,Muslim,6.3
2011,Lewisham,E09000023,Total,308849,18061,Muslim,Muslim,5.8
2011,Newham,E09000025,Total,320638,106897,Muslim,Muslim,33.3
2011,Southwark,E09000028,Total,322070,22058,Muslim,Muslim,6.8
2011,Tower Hamlets,E09000030,Total,263811,84465,Muslim,Muslim,32
2011,Wandsworth,E09000032,Total,331245,26585,Muslim,Muslim,8
2011,Westminster,E09000033,Total,228809,41229,Muslim,Muslim,18
2011,Barking and Dagenham,E09000002,Total,200303,28541,Muslim,Muslim,14.2
2011,Barnet,E09000003,Total,388290,37826,Muslim,Muslim,9.7
2011,Bexley,E09000004,Total,251016,6001,Muslim,Muslim,2.4
2011,Brent,E09000005,Total,333816,62857,Muslim,Muslim,18.8
2011,Bromley,E09000006,Total,327407,7595,Muslim,Muslim,2.3
2011,Croydon,E09000008,Total,410942,30205,Muslim,Muslim,7.4
2011,Ealing,E09000009,Total,387703,55612,Muslim,Muslim,14.3
2011,Enfield,E09000010,Total,291142,49624,Muslim,Muslim,17
2011,Greenwich,E09000011,Total,264605,18321,Muslim,Muslim,6.9
2011,Harrow,E09000015,Total,256371,30910,Muslim,Muslim,12.1
2011,Havering,E09000016,Total,247211,5277,Muslim,Muslim,2.1
2011,Hillingdon,E09000017,Total,300106,29468,Muslim,Muslim,9.8
2011,Hounslow,E09000018,Total,276295,36839,Muslim,Muslim,13.3
2011,Kingston upon Thames,E09000021,Total,160715,9921,Muslim,Muslim,6.2
2011,Merton,E09000024,Total,202526,17438,Muslim,Muslim,8.6
2011,Redbridge,E09000026,Total,290343,68217,Muslim,Muslim,23.5
2011,Richmond upon Thames,E09000027,Total,183580,5914,Muslim,Muslim,3.2
2011,Sutton,E09000029,Total,215315,8280,Muslim,Muslim,3.8
2011,Waltham Forest,E09000031,Total,261936,58767,Muslim,Muslim,22.4
2011,Camden,E09000007,Total,222401,287,No religion,No religion: Agnostic,0.1
2011,City of London,E09000001,Total,7134,1,No religion,No religion: Agnostic,0
2011,Hackney,E09000012,Total,267518,308,No religion,No religion: Agnostic,0.1
2011,Hammersmith and Fulham,E09000013,Total,193648,205,No religion,No religion: Agnostic,0.1
2011,Haringey,E09000014,Total,272720,286,No religion,No religion: Agnostic,0.1
2011,Islington,E09000019,Total,221994,298,No religion,No religion: Agnostic,0.1
2011,Kensington and Chelsea,E09000020,Total,167356,142,No religion,No religion: Agnostic,0.1
2011,Lambeth,E09000022,Total,342003,366,No religion,No religion: Agnostic,0.1
2011,Lewisham,E09000023,Total,308849,228,No religion,No religion: Agnostic,0.1
2011,Newham,E09000025,Total,320638,99,No religion,No religion: Agnostic,0
2011,Southwark,E09000028,Total,322070,347,No religion,No religion: Agnostic,0.1
2011,Tower Hamlets,E09000030,Total,263811,289,No religion,No religion: Agnostic,0.1
2011,Wandsworth,E09000032,Total,331245,365,No religion,No religion: Agnostic,0.1
2011,Westminster,E09000033,Total,228809,208,No religion,No religion: Agnostic,0.1
2011,Barking and Dagenham,E09000002,Total,200303,40,No religion,No religion: Agnostic,0
2011,Barnet,E09000003,Total,388290,237,No religion,No religion: Agnostic,0.1
2011,Bexley,E09000004,Total,251016,94,No religion,No religion: Agnostic,0
2011,Brent,E09000005,Total,333816,156,No religion,No religion: Agnostic,0
2011,Bromley,E09000006,Total,327407,187,No religion,No religion: Agnostic,0.1
2011,Croydon,E09000008,Total,410942,196,No religion,No religion: Agnostic,0
2011,Ealing,E09000009,Total,387703,231,No religion,No religion: Agnostic,0.1
2011,Enfield,E09000010,Total,291142,163,No religion,No religion: Agnostic,0.1
2011,Greenwich,E09000011,Total,264605,167,No religion,No religion: Agnostic,0.1
2011,Harrow,E09000015,Total,256371,78,No religion,No religion: Agnostic,0
2011,Havering,E09000016,Total,247211,88,No religion,No religion: Agnostic,0
2011,Hillingdon,E09000017,Total,300106,106,No religion,No religion: Agnostic,0
2011,Hounslow,E09000018,Total,276295,131,No religion,No religion: Agnostic,0
2011,Kingston upon Thames,E09000021,Total,160715,139,No religion,No religion: Agnostic,0.1
2011,Merton,E09000024,Total,202526,133,No religion,No religion: Agnostic,0.1
2011,Redbridge,E09000026,Total,290343,90,No religion,No religion: Agnostic,0
2011,Richmond upon Thames,E09000027,Total,183580,218,No religion,No religion: Agnostic,0.1
2011,Sutton,E09000029,Total,215315,96,No religion,No religion: Agnostic,0
2011,Waltham Forest,E09000031,Total,261936,169,No religion,No religion: Agnostic,0.1
2011,Camden,E09000007,Total,222401,280,No religion,No religion: Atheist,0.1
2011,City of London,E09000001,Total,7134,8,No religion,No religion: Atheist,0.1
2011,Hackney,E09000012,Total,267518,412,No religion,No religion: Atheist,0.2
2011,Hammersmith and Fulham,E09000013,Total,193648,156,No religion,No religion: Atheist,0.1
2011,Haringey,E09000014,Total,272720,342,No religion,No religion: Atheist,0.1
2011,Islington,E09000019,Total,221994,281,No religion,No religion: Atheist,0.1
2011,Kensington and Chelsea,E09000020,Total,167356,101,No religion,No religion: Atheist,0.1
2011,Lambeth,E09000022,Total,342003,387,No religion,No religion: Atheist,0.1
2011,Lewisham,E09000023,Total,308849,215,No religion,No religion: Atheist,0.1
2011,Newham,E09000025,Total,320638,91,No religion,No religion: Atheist,0
2011,Southwark,E09000028,Total,322070,392,No religion,No religion: Atheist,0.1
2011,Tower Hamlets,E09000030,Total,263811,199,No religion,No religion: Atheist,0.1
2011,Wandsworth,E09000032,Total,331245,330,No religion,No religion: Atheist,0.1
2011,Westminster,E09000033,Total,228809,180,No religion,No religion: Atheist,0.1
2011,Barking and Dagenham,E09000002,Total,200303,49,No religion,No religion: Atheist,0
2011,Barnet,E09000003,Total,388290,179,No religion,No religion: Atheist,0
2011,Bexley,E09000004,Total,251016,72,No religion,No religion: Atheist,0
2011,Brent,E09000005,Total,333816,135,No religion,No religion: Atheist,0
2011,Bromley,E09000006,Total,327407,145,No religion,No religion: Atheist,0
2011,Croydon,E09000008,Total,410942,144,No religion,No religion: Atheist,0
2011,Ealing,E09000009,Total,387703,175,No religion,No religion: Atheist,0
2011,Enfield,E09000010,Total,291142,130,No religion,No religion: Atheist,0
2011,Greenwich,E09000011,Total,264605,175,No religion,No religion: Atheist,0.1
2011,Harrow,E09000015,Total,256371,66,No religion,No religion: Atheist,0
2011,Havering,E09000016,Total,247211,94,No religion,No religion: Atheist,0
2011,Hillingdon,E09000017,Total,300106,91,No religion,No religion: Atheist,0
2011,Hounslow,E09000018,Total,276295,141,No religion,No religion: Atheist,0.1
2011,Kingston upon Thames,E09000021,Total,160715,115,No religion,No religion: Atheist,0.1
2011,Merton,E09000024,Total,202526,124,No religion,No religion: Atheist,0.1
2011,Redbridge,E09000026,Total,290343,89,No religion,No religion: Atheist,0
2011,Richmond upon Thames,E09000027,Total,183580,204,No religion,No religion: Atheist,0.1
2011,Sutton,E09000029,Total,215315,104,No religion,No religion: Atheist,0
2011,Waltham Forest,E09000031,Total,261936,188,No religion,No religion: Atheist,0.1
2011,Camden,E09000007,Total,222401,2,No religion,No religion: Free Thinker,0
2011,City of London,E09000001,Total,7134,0,No religion,No religion: Free Thinker,0
2011,Hackney,E09000012,Total,267518,0,No religion,No religion: Free Thinker,0
2011,Hammersmith and Fulham,E09000013,Total,193648,5,No religion,No religion: Free Thinker,0
2011,Haringey,E09000014,Total,272720,3,No religion,No religion: Free Thinker,0
2011,Islington,E09000019,Total,221994,2,No religion,No religion: Free Thinker,0
2011,Kensington and Chelsea,E09000020,Total,167356,1,No religion,No religion: Free Thinker,0
2011,Lambeth,E09000022,Total,342003,4,No religion,No religion: Free Thinker,0
2011,Lewisham,E09000023,Total,308849,3,No religion,No religion: Free Thinker,0
2011,Newham,E09000025,Total,320638,6,No religion,No religion: Free Thinker,0
2011,Southwark,E09000028,Total,322070,8,No religion,No religion: Free Thinker,0
2011,Tower Hamlets,E09000030,Total,263811,2,No religion,No religion: Free Thinker,0
2011,Wandsworth,E09000032,Total,331245,0,No religion,No religion: Free Thinker,0
2011,Westminster,E09000033,Total,228809,3,No religion,No religion: Free Thinker,0
2011,Barking and Dagenham,E09000002,Total,200303,3,No religion,No religion: Free Thinker,0
2011,Barnet,E09000003,Total,388290,3,No religion,No religion: Free Thinker,0
2011,Bexley,E09000004,Total,251016,1,No religion,No religion: Free Thinker,0
2011,Brent,E09000005,Total,333816,5,No religion,No religion: Free Thinker,0
2011,Bromley,E09000006,Total,327407,2,No religion,No religion: Free Thinker,0
2011,Croydon,E09000008,Total,410942,8,No religion,No religion: Free Thinker,0
2011,Ealing,E09000009,Total,387703,4,No religion,No religion: Free Thinker,0
2011,Enfield,E09000010,Total,291142,2,No religion,No religion: Free Thinker,0
2011,Greenwich,E09000011,Total,264605,0,No religion,No religion: Free Thinker,0
2011,Harrow,E09000015,Total,256371,0,No religion,No religion: Free Thinker,0
2011,Havering,E09000016,Total,247211,3,No religion,No religion: Free Thinker,0
2011,Hillingdon,E09000017,Total,300106,4,No religion,No religion: Free Thinker,0
2011,Hounslow,E09000018,Total,276295,2,No religion,No religion: Free Thinker,0
2011,Kingston upon Thames,E09000021,Total,160715,0,No religion,No religion: Free Thinker,0
2011,Merton,E09000024,Total,202526,3,No religion,No religion: Free Thinker,0
2011,Redbridge,E09000026,Total,290343,0,No religion,No religion: Free Thinker,0
2011,Richmond upon Thames,E09000027,Total,183580,2,No religion,No religion: Free Thinker,0
2011,Sutton,E09000029,Total,215315,0,No religion,No religion: Free Thinker,0
2011,Waltham Forest,E09000031,Total,261936,4,No religion,No religion: Free Thinker,0
2011,Camden,E09000007,Total,222401,55891,No religion,No religion: No religion,25.1
2011,City of London,E09000001,Total,7134,2368,No religion,No religion: No religion,33.2
2011,Hackney,E09000012,Total,267518,76126,No religion,No religion: No religion,28.5
2011,Hammersmith and Fulham,E09000013,Total,193648,44050,No religion,No religion: No religion,22.7
2011,Haringey,E09000014,Total,272720,65396,No religion,No religion: No religion,24
2011,Islington,E09000019,Total,221994,62310,No religion,No religion: No religion,28.1
2011,Kensington and Chelsea,E09000020,Total,167356,35057,No religion,No religion: No religion,20.9
2011,Lambeth,E09000022,Total,342003,94807,No religion,No religion: No religion,27.7
2011,Lewisham,E09000023,Total,308849,72554,No religion,No religion: No religion,23.5
2011,Newham,E09000025,Total,320638,27230,No religion,No religion: No religion,8.5
2011,Southwark,E09000028,Total,322070,94351,No religion,No religion: No religion,29.3
2011,Tower Hamlets,E09000030,Total,263811,44879,No religion,No religion: No religion,17
2011,Wandsworth,E09000032,Total,331245,103328,No religion,No religion: No religion,31.2
2011,Westminster,E09000033,Total,228809,44975,No religion,No religion: No religion,19.7
2011,Barking and Dagenham,E09000002,Total,200303,38308,No religion,No religion: No religion,19.1
2011,Barnet,E09000003,Total,388290,59528,No religion,No religion: No religion,15.3
2011,Bexley,E09000004,Total,251016,62263,No religion,No religion: No religion,24.8
2011,Brent,E09000005,Total,333816,35517,No religion,No religion: No religion,10.6
2011,Bromley,E09000006,Total,327407,76729,No religion,No religion: No religion,23.4
2011,Croydon,E09000008,Total,410942,79573,No religion,No religion: No religion,19.4
2011,Ealing,E09000009,Total,387703,52108,No religion,No religion: No religion,13.4
2011,Enfield,E09000010,Total,291142,54226,No religion,No religion: No religion,18.6
2011,Greenwich,E09000011,Total,264605,65574,No religion,No religion: No religion,24.8
2011,Harrow,E09000015,Total,256371,24419,No religion,No religion: No religion,9.5
2011,Havering,E09000016,Total,247211,68184,No religion,No religion: No religion,27.6
2011,Hillingdon,E09000017,Total,300106,47688,No religion,No religion: No religion,15.9
2011,Hounslow,E09000018,Total,276295,40138,No religion,No religion: No religion,14.5
2011,Kingston upon Thames,E09000021,Total,160715,44512,No religion,No religion: No religion,27.7
2011,Merton,E09000024,Total,202526,43206,No religion,No religion: No religion,21.3
2011,Redbridge,E09000026,Total,290343,29781,No religion,No religion: No religion,10.3
2011,Richmond upon Thames,E09000027,Total,183580,52789,No religion,No religion: No religion,28.8
2011,Sutton,E09000029,Total,215315,56798,No religion,No religion: No religion,26.4
2011,Waltham Forest,E09000031,Total,261936,55088,No religion,No religion: No religion,21
2011,Camden,E09000007,Total,222401,104,No religion,No religion: Humanist,0
2011,City of London,E09000001,Total,7134,4,No religion,No religion: Humanist,0.1
2011,Hackney,E09000012,Total,267518,95,No religion,No religion: Humanist,0
2011,Hammersmith and Fulham,E09000013,Total,193648,58,No religion,No religion: Humanist,0
2011,Haringey,E09000014,Total,272720,118,No religion,No religion: Humanist,0
2011,Islington,E09000019,Total,221994,120,No religion,No religion: Humanist,0.1
2011,Kensington and Chelsea,E09000020,Total,167356,73,No religion,No religion: Humanist,0
2011,Lambeth,E09000022,Total,342003,132,No religion,No religion: Humanist,0
2011,Lewisham,E09000023,Total,308849,144,No religion,No religion: Humanist,0
2011,Newham,E09000025,Total,320638,31,No religion,No religion: Humanist,0
2011,Southwark,E09000028,Total,322070,97,No religion,No religion: Humanist,0
2011,Tower Hamlets,E09000030,Total,263811,59,No religion,No religion: Humanist,0
2011,Wandsworth,E09000032,Total,331245,80,No religion,No religion: Humanist,0
2011,Westminster,E09000033,Total,228809,71,No religion,No religion: Humanist,0
2011,Barking and Dagenham,E09000002,Total,200303,9,No religion,No religion: Humanist,0
2011,Barnet,E09000003,Total,388290,90,No religion,No religion: Humanist,0
2011,Bexley,E09000004,Total,251016,46,No religion,No religion: Humanist,0
2011,Brent,E09000005,Total,333816,39,No religion,No religion: Humanist,0
2011,Bromley,E09000006,Total,327407,99,No religion,No religion: Humanist,0
2011,Croydon,E09000008,Total,410942,84,No religion,No religion: Humanist,0
2011,Ealing,E09000009,Total,387703,109,No religion,No religion: Humanist,0
2011,Enfield,E09000010,Total,291142,55,No religion,No religion: Humanist,0
2011,Greenwich,E09000011,Total,264605,82,No religion,No religion: Humanist,0
2011,Harrow,E09000015,Total,256371,70,No religion,No religion: Humanist,0
2011,Havering,E09000016,Total,247211,25,No religion,No religion: Humanist,0
2011,Hillingdon,E09000017,Total,300106,61,No religion,No religion: Humanist,0
2011,Hounslow,E09000018,Total,276295,61,No religion,No religion: Humanist,0
2011,Kingston upon Thames,E09000021,Total,160715,60,No religion,No religion: Humanist,0
2011,Merton,E09000024,Total,202526,80,No religion,No religion: Humanist,0
2011,Redbridge,E09000026,Total,290343,51,No religion,No religion: Humanist,0
2011,Richmond upon Thames,E09000027,Total,183580,115,No religion,No religion: Humanist,0.1
2011,Sutton,E09000029,Total,215315,39,No religion,No religion: Humanist,0
2011,Waltham Forest,E09000031,Total,261936,65,No religion,No religion: Humanist,0
2011,Camden,E09000007,Total,222401,1,No religion,No religion: Realist,0
2011,City of London,E09000001,Total,7134,0,No religion,No religion: Realist,0
2011,Hackney,E09000012,Total,267518,2,No religion,No religion: Realist,0
2011,Hammersmith and Fulham,E09000013,Total,193648,4,No religion,No religion: Realist,0
2011,Haringey,E09000014,Total,272720,3,No religion,No religion: Realist,0
2011,Islington,E09000019,Total,221994,2,No religion,No religion: Realist,0
2011,Kensington and Chelsea,E09000020,Total,167356,0,No religion,No religion: Realist,0
2011,Lambeth,E09000022,Total,342003,2,No religion,No religion: Realist,0
2011,Lewisham,E09000023,Total,308849,1,No religion,No religion: Realist,0
2011,Newham,E09000025,Total,320638,0,No religion,No religion: Realist,0
2011,Southwark,E09000028,Total,322070,1,No religion,No religion: Realist,0
2011,Tower Hamlets,E09000030,Total,263811,0,No religion,No religion: Realist,0
2011,Wandsworth,E09000032,Total,331245,1,No religion,No religion: Realist,0
2011,Westminster,E09000033,Total,228809,0,No religion,No religion: Realist,0
2011,Barking and Dagenham,E09000002,Total,200303,1,No religion,No religion: Realist,0
2011,Barnet,E09000003,Total,388290,0,No religion,No religion: Realist,0
2011,Bexley,E09000004,Total,251016,0,No religion,No religion: Realist,0
2011,Brent,E09000005,Total,333816,1,No religion,No religion: Realist,0
2011,Bromley,E09000006,Total,327407,2,No religion,No religion: Realist,0
2011,Croydon,E09000008,Total,410942,6,No religion,No religion: Realist,0
2011,Ealing,E09000009,Total,387703,2,No religion,No religion: Realist,0
2011,Enfield,E09000010,Total,291142,0,No religion,No religion: Realist,0
2011,Greenwich,E09000011,Total,264605,1,No religion,No religion: Realist,0
2011,Harrow,E09000015,Total,256371,0,No religion,No religion: Realist,0
2011,Havering,E09000016,Total,247211,0,No religion,No religion: Realist,0
2011,Hillingdon,E09000017,Total,300106,1,No religion,No religion: Realist,0
2011,Hounslow,E09000018,Total,276295,1,No religion,No religion: Realist,0
2011,Kingston upon Thames,E09000021,Total,160715,0,No religion,No religion: Realist,0
2011,Merton,E09000024,Total,202526,1,No religion,No religion: Realist,0
2011,Redbridge,E09000026,Total,290343,1,No religion,No religion: Realist,0
2011,Richmond upon Thames,E09000027,Total,183580,2,No religion,No religion: Realist,0
2011,Sutton,E09000029,Total,215315,0,No religion,No religion: Realist,0
2011,Waltham Forest,E09000031,Total,261936,0,No religion,No religion: Realist,0
2011,Camden,E09000007,Total,222401,10,Other religion,Other religion: Animism,0
2011,City of London,E09000001,Total,7134,0,Other religion,Other religion: Animism,0
2011,Hackney,E09000012,Total,267518,8,Other religion,Other religion: Animism,0
2011,Hammersmith and Fulham,E09000013,Total,193648,5,Other religion,Other religion: Animism,0
2011,Haringey,E09000014,Total,272720,8,Other religion,Other religion: Animism,0
2011,Islington,E09000019,Total,221994,6,Other religion,Other religion: Animism,0
2011,Kensington and Chelsea,E09000020,Total,167356,3,Other religion,Other religion: Animism,0
