date,geography,geography_code,Rural_Urban,total_pop,value,passports_region,passports,percs
2011,Redbridge,E09000026,Total,263256,528,Africa,Ghana,0.2
2011,Richmond upon Thames,E09000027,Total,196639,62,Africa,Ghana,0
2011,Sutton,E09000029,Total,201822,363,Africa,Ghana,0.2
2011,Waltham Forest,E09000031,Total,276766,1523,Africa,Ghana,0.6
2011,Camden,E09000007,Total,237578,403,Africa,Nigeria,0.2
2011,City of London,E09000001,Total,7919,6,Africa,Nigeria,0.1
2011,Hackney,E09000012,Total,260157,3074,Africa,Nigeria,1.2
2011,Hammersmith and Fulham,E09000013,Total,184985,353,Africa,Nigeria,0.2
2011,Haringey,E09000014,Total,292062,1266,Africa,Nigeria,0.4
2011,Islington,E09000019,Total,218313,692,Africa,Nigeria,0.3
2011,Kensington and Chelsea,E09000020,Total,170541,190,Africa,Nigeria,0.1
2011,Lambeth,E09000022,Total,368818,3383,Africa,Nigeria,0.9
2011,Lewisham,E09000023,Total,277532,6104,Africa,Nigeria,2.2
2011,Newham,E09000025,Total,321907,4485,Africa,Nigeria,1.4
2011,Southwark,E09000028,Total,317630,7287,Africa,Nigeria,2.3
2011,Tower Hamlets,E09000030,Total,267563,673,Africa,Nigeria,0.3
2011,Wandsworth,E09000032,Total,319057,676,Africa,Nigeria,0.2
2011,Westminster,E09000033,Total,243184,555,Africa,Nigeria,0.2
2011,Barking and Dagenham,E09000002,Total,205608,6287,Africa,Nigeria,3.1
2011,Barnet,E09000003,Total,354922,2198,Africa,Nigeria,0.6
2011,Bexley,E09000004,Total,224928,3008,Africa,Nigeria,1.3
2011,Brent,E09000005,Total,345977,1275,Africa,Nigeria,0.4
2011,Bromley,E09000006,Total,308447,1004,Africa,Nigeria,0.3
2011,Croydon,E09000008,Total,365121,2779,Africa,Nigeria,0.8
2011,Ealing,E09000009,Total,385257,702,Africa,Nigeria,0.2
2011,Enfield,E09000010,Total,340219,1974,Africa,Nigeria,0.6
2011,Greenwich,E09000011,Total,258649,8716,Africa,Nigeria,3.4
2011,Harrow,E09000015,Total,270007,626,Africa,Nigeria,0.2
2011,Havering,E09000016,Total,276448,940,Africa,Nigeria,0.3
2011,Hillingdon,E09000017,Total,312162,886,Africa,Nigeria,0.3
2011,Hounslow,E09000018,Total,255253,549,Africa,Nigeria,0.2
2011,Kingston upon Thames,E09000021,Total,164558,208,Africa,Nigeria,0.1
2011,Merton,E09000024,Total,213379,650,Africa,Nigeria,0.3
2011,Redbridge,E09000026,Total,263256,1242,Africa,Nigeria,0.5
2011,Richmond upon Thames,E09000027,Total,196639,98,Africa,Nigeria,0
2011,Sutton,E09000029,Total,201822,412,Africa,Nigeria,0.2
2011,Waltham Forest,E09000031,Total,276766,1475,Africa,Nigeria,0.5
2011,Camden,E09000007,Total,237578,278,Africa,Other Central and Western Africa,0.1
2011,City of London,E09000001,Total,7919,8,Africa,Other Central and Western Africa,0.1
2011,Hackney,E09000012,Total,260157,1226,Africa,Other Central and Western Africa,0.5
2011,Hammersmith and Fulham,E09000013,Total,184985,200,Africa,Other Central and Western Africa,0.1
2011,Haringey,E09000014,Total,292062,682,Africa,Other Central and Western Africa,0.2
2011,Islington,E09000019,Total,218313,301,Africa,Other Central and Western Africa,0.1
2011,Kensington and Chelsea,E09000020,Total,170541,132,Africa,Other Central and Western Africa,0.1
2011,Lambeth,E09000022,Total,368818,1295,Africa,Other Central and Western Africa,0.4
2011,Lewisham,E09000023,Total,277532,1513,Africa,Other Central and Western Africa,0.5
2011,Newham,E09000025,Total,321907,1450,Africa,Other Central and Western Africa,0.5
2011,Southwark,E09000028,Total,317630,3115,Africa,Other Central and Western Africa,1
2011,Tower Hamlets,E09000030,Total,267563,299,Africa,Other Central and Western Africa,0.1
2011,Wandsworth,E09000032,Total,319057,277,Africa,Other Central and Western Africa,0.1
2011,Westminster,E09000033,Total,243184,240,Africa,Other Central and Western Africa,0.1
2011,Barking and Dagenham,E09000002,Total,205608,825,Africa,Other Central and Western Africa,0.4
2011,Barnet,E09000003,Total,354922,652,Africa,Other Central and Western Africa,0.2
2011,Bexley,E09000004,Total,224928,291,Africa,Other Central and Western Africa,0.1
2011,Brent,E09000005,Total,345977,538,Africa,Other Central and Western Africa,0.2
2011,Bromley,E09000006,Total,308447,258,Africa,Other Central and Western Africa,0.1
2011,Croydon,E09000008,Total,365121,828,Africa,Other Central and Western Africa,0.2
2011,Ealing,E09000009,Total,385257,203,Africa,Other Central and Western Africa,0.1
2011,Enfield,E09000010,Total,340219,743,Africa,Other Central and Western Africa,0.2
2011,Greenwich,E09000011,Total,258649,1123,Africa,Other Central and Western Africa,0.4
2011,Harrow,E09000015,Total,270007,185,Africa,Other Central and Western Africa,0.1
2011,Havering,E09000016,Total,276448,99,Africa,Other Central and Western Africa,0
2011,Hillingdon,E09000017,Total,312162,191,Africa,Other Central and Western Africa,0.1
2011,Hounslow,E09000018,Total,255253,265,Africa,Other Central and Western Africa,0.1
2011,Kingston upon Thames,E09000021,Total,164558,83,Africa,Other Central and Western Africa,0.1
2011,Merton,E09000024,Total,213379,243,Africa,Other Central and Western Africa,0.1
2011,Redbridge,E09000026,Total,263256,290,Africa,Other Central and Western Africa,0.1
2011,Richmond upon Thames,E09000027,Total,196639,68,Africa,Other Central and Western Africa,0
2011,Sutton,E09000029,Total,201822,97,Africa,Other Central and Western Africa,0
2011,Waltham Forest,E09000031,Total,276766,519,Africa,Other Central and Western Africa,0.2
2011,Camden,E09000007,Total,237578,519,Africa,North Africa,0.2
2011,City of London,E09000001,Total,7919,17,Africa,North Africa,0.2
2011,Hackney,E09000012,Total,260157,446,Africa,North Africa,0.2
2011,Hammersmith and Fulham,E09000013,Total,184985,781,Africa,North Africa,0.4
2011,Haringey,E09000014,Total,292062,477,Africa,North Africa,0.2
2011,Islington,E09000019,Total,218313,378,Africa,North Africa,0.2
2011,Kensington and Chelsea,E09000020,Total,170541,712,Africa,North Africa,0.4
2011,Lambeth,E09000022,Total,368818,524,Africa,North Africa,0.1
2011,Lewisham,E09000023,Total,277532,428,Africa,North Africa,0.2
2011,Newham,E09000025,Total,321907,552,Africa,North Africa,0.2
2011,Southwark,E09000028,Total,317630,607,Africa,North Africa,0.2
2011,Tower Hamlets,E09000030,Total,267563,602,Africa,North Africa,0.2
2011,Wandsworth,E09000032,Total,319057,421,Africa,North Africa,0.1
2011,Westminster,E09000033,Total,243184,1913,Africa,North Africa,0.8
2011,Barking and Dagenham,E09000002,Total,205608,148,Africa,North Africa,0.1
2011,Barnet,E09000003,Total,354922,517,Africa,North Africa,0.1
2011,Bexley,E09000004,Total,224928,85,Africa,North Africa,0
2011,Brent,E09000005,Total,345977,940,Africa,North Africa,0.3
2011,Bromley,E09000006,Total,308447,242,Africa,North Africa,0.1
2011,Croydon,E09000008,Total,365121,313,Africa,North Africa,0.1
2011,Ealing,E09000009,Total,385257,811,Africa,North Africa,0.2
2011,Enfield,E09000010,Total,340219,320,Africa,North Africa,0.1
2011,Greenwich,E09000011,Total,258649,246,Africa,North Africa,0.1
2011,Harrow,E09000015,Total,270007,244,Africa,North Africa,0.1
2011,Havering,E09000016,Total,276448,86,Africa,North Africa,0
2011,Hillingdon,E09000017,Total,312162,305,Africa,North Africa,0.1
2011,Hounslow,E09000018,Total,255253,553,Africa,North Africa,0.2
2011,Kingston upon Thames,E09000021,Total,164558,184,Africa,North Africa,0.1
2011,Merton,E09000024,Total,213379,201,Africa,North Africa,0.1
2011,Redbridge,E09000026,Total,263256,267,Africa,North Africa,0.1
2011,Richmond upon Thames,E09000027,Total,196639,162,Africa,North Africa,0.1
2011,Sutton,E09000029,Total,201822,122,Africa,North Africa,0.1
2011,Waltham Forest,E09000031,Total,276766,785,Africa,North Africa,0.3
2011,Camden,E09000007,Total,237578,80,Africa,Kenya,0
2011,City of London,E09000001,Total,7919,2,Africa,Kenya,0
2011,Hackney,E09000012,Total,260157,85,Africa,Kenya,0
2011,Hammersmith and Fulham,E09000013,Total,184985,53,Africa,Kenya,0
2011,Haringey,E09000014,Total,292062,80,Africa,Kenya,0
2011,Islington,E09000019,Total,218313,80,Africa,Kenya,0
2011,Kensington and Chelsea,E09000020,Total,170541,74,Africa,Kenya,0
2011,Lambeth,E09000022,Total,368818,130,Africa,Kenya,0
2011,Lewisham,E09000023,Total,277532,287,Africa,Kenya,0.1
2011,Newham,E09000025,Total,321907,297,Africa,Kenya,0.1
2011,Southwark,E09000028,Total,317630,215,Africa,Kenya,0.1
2011,Tower Hamlets,E09000030,Total,267563,105,Africa,Kenya,0
2011,Wandsworth,E09000032,Total,319057,99,Africa,Kenya,0
2011,Westminster,E09000033,Total,243184,118,Africa,Kenya,0
2011,Barking and Dagenham,E09000002,Total,205608,261,Africa,Kenya,0.1
2011,Barnet,E09000003,Total,354922,438,Africa,Kenya,0.1
2011,Bexley,E09000004,Total,224928,90,Africa,Kenya,0
2011,Brent,E09000005,Total,345977,333,Africa,Kenya,0.1
2011,Bromley,E09000006,Total,308447,118,Africa,Kenya,0
2011,Croydon,E09000008,Total,365121,214,Africa,Kenya,0.1
2011,Ealing,E09000009,Total,385257,238,Africa,Kenya,0.1
2011,Enfield,E09000010,Total,340219,260,Africa,Kenya,0.1
2011,Greenwich,E09000011,Total,258649,228,Africa,Kenya,0.1
2011,Harrow,E09000015,Total,270007,881,Africa,Kenya,0.3
2011,Havering,E09000016,Total,276448,78,Africa,Kenya,0
2011,Hillingdon,E09000017,Total,312162,242,Africa,Kenya,0.1
2011,Hounslow,E09000018,Total,255253,315,Africa,Kenya,0.1
2011,Kingston upon Thames,E09000021,Total,164558,82,Africa,Kenya,0
2011,Merton,E09000024,Total,213379,72,Africa,Kenya,0
2011,Redbridge,E09000026,Total,263256,211,Africa,Kenya,0.1
2011,Richmond upon Thames,E09000027,Total,196639,50,Africa,Kenya,0
2011,Sutton,E09000029,Total,201822,55,Africa,Kenya,0
2011,Waltham Forest,E09000031,Total,276766,98,Africa,Kenya,0
2011,Camden,E09000007,Total,237578,385,Africa,Other South and Eastern Africa,0.2
2011,City of London,E09000001,Total,7919,2,Africa,Other South and Eastern Africa,0
2011,Hackney,E09000012,Total,260157,469,Africa,Other South and Eastern Africa,0.2
2011,Hammersmith and Fulham,E09000013,Total,184985,351,Africa,Other South and Eastern Africa,0.2
2011,Haringey,E09000014,Total,292062,1038,Africa,Other South and Eastern Africa,0.4
2011,Islington,E09000019,Total,218313,368,Africa,Other South and Eastern Africa,0.2
2011,Kensington and Chelsea,E09000020,Total,170541,223,Africa,Other South and Eastern Africa,0.1
2011,Lambeth,E09000022,Total,368818,878,Africa,Other South and Eastern Africa,0.2
2011,Lewisham,E09000023,Total,277532,1100,Africa,Other South and Eastern Africa,0.4
2011,Newham,E09000025,Total,321907,1899,Africa,Other South and Eastern Africa,0.6
2011,Southwark,E09000028,Total,317630,1036,Africa,Other South and Eastern Africa,0.3
2011,Tower Hamlets,E09000030,Total,267563,338,Africa,Other South and Eastern Africa,0.1
2011,Wandsworth,E09000032,Total,319057,669,Africa,Other South and Eastern Africa,0.2
2011,Westminster,E09000033,Total,243184,404,Africa,Other South and Eastern Africa,0.2
2011,Barking and Dagenham,E09000002,Total,205608,777,Africa,Other South and Eastern Africa,0.4
2011,Barnet,E09000003,Total,354922,1274,Africa,Other South and Eastern Africa,0.4
2011,Bexley,E09000004,Total,224928,348,Africa,Other South and Eastern Africa,0.2
2011,Brent,E09000005,Total,345977,613,Africa,Other South and Eastern Africa,0.2
2011,Bromley,E09000006,Total,308447,351,Africa,Other South and Eastern Africa,0.1
2011,Croydon,E09000008,Total,365121,2565,Africa,Other South and Eastern Africa,0.7
2011,Ealing,E09000009,Total,385257,634,Africa,Other South and Eastern Africa,0.2
2011,Enfield,E09000010,Total,340219,2178,Africa,Other South and Eastern Africa,0.6
2011,Greenwich,E09000011,Total,258649,1006,Africa,Other South and Eastern Africa,0.4
2011,Harrow,E09000015,Total,270007,515,Africa,Other South and Eastern Africa,0.2
2011,Havering,E09000016,Total,276448,239,Africa,Other South and Eastern Africa,0.1
2011,Hillingdon,E09000017,Total,312162,687,Africa,Other South and Eastern Africa,0.2
2011,Hounslow,E09000018,Total,255253,877,Africa,Other South and Eastern Africa,0.3
2011,Kingston upon Thames,E09000021,Total,164558,275,Africa,Other South and Eastern Africa,0.2
2011,Merton,E09000024,Total,213379,789,Africa,Other South and Eastern Africa,0.4
2011,Redbridge,E09000026,Total,263256,1407,Africa,Other South and Eastern Africa,0.5
2011,Richmond upon Thames,E09000027,Total,196639,133,Africa,Other South and Eastern Africa,0.1
2011,Sutton,E09000029,Total,201822,614,Africa,Other South and Eastern Africa,0.3
2011,Waltham Forest,E09000031,Total,276766,1404,Africa,Other South and Eastern Africa,0.5
2011,Camden,E09000007,Total,237578,38,Africa,Somalia,0
2011,City of London,E09000001,Total,7919,0,Africa,Somalia,0
2011,Hackney,E09000012,Total,260157,18,Africa,Somalia,0
2011,Hammersmith and Fulham,E09000013,Total,184985,26,Africa,Somalia,0
2011,Haringey,E09000014,Total,292062,39,Africa,Somalia,0
2011,Islington,E09000019,Total,218313,37,Africa,Somalia,0
2011,Kensington and Chelsea,E09000020,Total,170541,8,Africa,Somalia,0
2011,Lambeth,E09000022,Total,368818,19,Africa,Somalia,0
2011,Lewisham,E09000023,Total,277532,10,Africa,Somalia,0
2011,Newham,E09000025,Total,321907,40,Africa,Somalia,0
2011,Southwark,E09000028,Total,317630,13,Africa,Somalia,0
2011,Tower Hamlets,E09000030,Total,267563,44,Africa,Somalia,0
2011,Wandsworth,E09000032,Total,319057,17,Africa,Somalia,0
2011,Westminster,E09000033,Total,243184,25,Africa,Somalia,0
2011,Barking and Dagenham,E09000002,Total,205608,20,Africa,Somalia,0
2011,Barnet,E09000003,Total,354922,24,Africa,Somalia,0
2011,Bexley,E09000004,Total,224928,0,Africa,Somalia,0
2011,Brent,E09000005,Total,345977,63,Africa,Somalia,0
2011,Bromley,E09000006,Total,308447,2,Africa,Somalia,0
2011,Croydon,E09000008,Total,365121,9,Africa,Somalia,0
2011,Ealing,E09000009,Total,385257,61,Africa,Somalia,0
2011,Enfield,E09000010,Total,340219,25,Africa,Somalia,0
2011,Greenwich,E09000011,Total,258649,29,Africa,Somalia,0
2011,Harrow,E09000015,Total,270007,36,Africa,Somalia,0
2011,Havering,E09000016,Total,276448,0,Africa,Somalia,0
2011,Hillingdon,E09000017,Total,312162,31,Africa,Somalia,0
2011,Hounslow,E09000018,Total,255253,37,Africa,Somalia,0
2011,Kingston upon Thames,E09000021,Total,164558,0,Africa,Somalia,0
2011,Merton,E09000024,Total,213379,5,Africa,Somalia,0
2011,Redbridge,E09000026,Total,263256,2,Africa,Somalia,0
2011,Richmond upon Thames,E09000027,Total,196639,3,Africa,Somalia,0
2011,Sutton,E09000029,Total,201822,0,Africa,Somalia,0
2011,Waltham Forest,E09000031,Total,276766,27,Africa,Somalia,0
2011,Camden,E09000007,Total,237578,727,Africa,South Africa,0.3
2011,City of London,E09000001,Total,7919,15,Africa,South Africa,0.2
2011,Hackney,E09000012,Total,260157,310,Africa,South Africa,0.1
2011,Hammersmith and Fulham,E09000013,Total,184985,631,Africa,South Africa,0.3
2011,Haringey,E09000014,Total,292062,489,Africa,South Africa,0.2
2011,Islington,E09000019,Total,218313,340,Africa,South Africa,0.2
2011,Kensington and Chelsea,E09000020,Total,170541,336,Africa,South Africa,0.2
2011,Lambeth,E09000022,Total,368818,630,Africa,South Africa,0.2
2011,Lewisham,E09000023,Total,277532,710,Africa,South Africa,0.3
2011,Newham,E09000025,Total,321907,754,Africa,South Africa,0.2
2011,Southwark,E09000028,Total,317630,888,Africa,South Africa,0.3
2011,Tower Hamlets,E09000030,Total,267563,625,Africa,South Africa,0.2
2011,Wandsworth,E09000032,Total,319057,3060,Africa,South Africa,1
2011,Westminster,E09000033,Total,243184,477,Africa,South Africa,0.2
2011,Barking and Dagenham,E09000002,Total,205608,220,Africa,South Africa,0.1
2011,Barnet,E09000003,Total,354922,970,Africa,South Africa,0.3
2011,Bexley,E09000004,Total,224928,299,Africa,South Africa,0.1
2011,Brent,E09000005,Total,345977,479,Africa,South Africa,0.1
2011,Bromley,E09000006,Total,308447,648,Africa,South Africa,0.2
2011,Croydon,E09000008,Total,365121,658,Africa,South Africa,0.2
2011,Ealing,E09000009,Total,385257,895,Africa,South Africa,0.2
2011,Enfield,E09000010,Total,340219,344,Africa,South Africa,0.1
2011,Greenwich,E09000011,Total,258649,773,Africa,South Africa,0.3
2011,Harrow,E09000015,Total,270007,386,Africa,South Africa,0.1
2011,Havering,E09000016,Total,276448,270,Africa,South Africa,0.1
2011,Hillingdon,E09000017,Total,312162,375,Africa,South Africa,0.1
2011,Hounslow,E09000018,Total,255253,612,Africa,South Africa,0.2
2011,Kingston upon Thames,E09000021,Total,164558,805,Africa,South Africa,0.5
2011,Merton,E09000024,Total,213379,2938,Africa,South Africa,1.4
2011,Redbridge,E09000026,Total,263256,550,Africa,South Africa,0.2
2011,Richmond upon Thames,E09000027,Total,196639,968,Africa,South Africa,0.5
2011,Sutton,E09000029,Total,201822,757,Africa,South Africa,0.4
2011,Waltham Forest,E09000031,Total,276766,874,Africa,South Africa,0.3
2011,Camden,E09000007,Total,237578,64,Africa,Zimbabwe,0
2011,City of London,E09000001,Total,7919,5,Africa,Zimbabwe,0.1
2011,Hackney,E09000012,Total,260157,205,Africa,Zimbabwe,0.1
2011,Hammersmith and Fulham,E09000013,Total,184985,82,Africa,Zimbabwe,0
2011,Haringey,E09000014,Total,292062,190,Africa,Zimbabwe,0.1
2011,Islington,E09000019,Total,218313,73,Africa,Zimbabwe,0
2011,Kensington and Chelsea,E09000020,Total,170541,27,Africa,Zimbabwe,0
2011,Lambeth,E09000022,Total,368818,215,Africa,Zimbabwe,0.1
2011,Lewisham,E09000023,Total,277532,404,Africa,Zimbabwe,0.1
2011,Newham,E09000025,Total,321907,454,Africa,Zimbabwe,0.1
2011,Southwark,E09000028,Total,317630,257,Africa,Zimbabwe,0.1
2011,Tower Hamlets,E09000030,Total,267563,152,Africa,Zimbabwe,0.1
2011,Wandsworth,E09000032,Total,319057,162,Africa,Zimbabwe,0.1
2011,Westminster,E09000033,Total,243184,68,Africa,Zimbabwe,0
2011,Barking and Dagenham,E09000002,Total,205608,498,Africa,Zimbabwe,0.2
2011,Barnet,E09000003,Total,354922,304,Africa,Zimbabwe,0.1
2011,Bexley,E09000004,Total,224928,441,Africa,Zimbabwe,0.2
2011,Brent,E09000005,Total,345977,160,Africa,Zimbabwe,0
2011,Bromley,E09000006,Total,308447,362,Africa,Zimbabwe,0.1
2011,Croydon,E09000008,Total,365121,687,Africa,Zimbabwe,0.2
2011,Ealing,E09000009,Total,385257,238,Africa,Zimbabwe,0.1
2011,Enfield,E09000010,Total,340219,468,Africa,Zimbabwe,0.1
2011,Greenwich,E09000011,Total,258649,629,Africa,Zimbabwe,0.2
2011,Harrow,E09000015,Total,270007,155,Africa,Zimbabwe,0.1
2011,Havering,E09000016,Total,276448,365,Africa,Zimbabwe,0.1
2011,Hillingdon,E09000017,Total,312162,491,Africa,Zimbabwe,0.2
2011,Hounslow,E09000018,Total,255253,321,Africa,Zimbabwe,0.1
2011,Kingston upon Thames,E09000021,Total,164558,194,Africa,Zimbabwe,0.1
2011,Merton,E09000024,Total,213379,326,Africa,Zimbabwe,0.2
2011,Redbridge,E09000026,Total,263256,331,Africa,Zimbabwe,0.1
2011,Richmond upon Thames,E09000027,Total,196639,116,Africa,Zimbabwe,0.1
2011,Sutton,E09000029,Total,201822,370,Africa,Zimbabwe,0.2
2011,Waltham Forest,E09000031,Total,276766,289,Africa,Zimbabwe,0.1
2011,Camden,E09000007,Total,237578,3202,Antarctica and Oceania,Australia,1.3
2011,City of London,E09000001,Total,7919,110,Antarctica and Oceania,Australia,1.4
2011,Hackney,E09000012,Total,260157,1727,Antarctica and Oceania,Australia,0.7
2011,Hammersmith and Fulham,E09000013,Total,184985,3959,Antarctica and Oceania,Australia,2.1
2011,Haringey,E09000014,Total,292062,1281,Antarctica and Oceania,Australia,0.4
2011,Islington,E09000019,Total,218313,2407,Antarctica and Oceania,Australia,1.1
2011,Kensington and Chelsea,E09000020,Total,170541,1995,Antarctica and Oceania,Australia,1.2
2011,Lambeth,E09000022,Total,368818,3342,Antarctica and Oceania,Australia,0.9
2011,Lewisham,E09000023,Total,277532,935,Antarctica and Oceania,Australia,0.3
2011,Newham,E09000025,Total,321907,322,Antarctica and Oceania,Australia,0.1
2011,Southwark,E09000028,Total,317630,2456,Antarctica and Oceania,Australia,0.8
2011,Tower Hamlets,E09000030,Total,267563,2729,Antarctica and Oceania,Australia,1
2011,Wandsworth,E09000032,Total,319057,4007,Antarctica and Oceania,Australia,1.3
2011,Westminster,E09000033,Total,243184,4548,Antarctica and Oceania,Australia,1.9
2011,Barking and Dagenham,E09000002,Total,205608,58,Antarctica and Oceania,Australia,0
2011,Barnet,E09000003,Total,354922,845,Antarctica and Oceania,Australia,0.2
2011,Bexley,E09000004,Total,224928,112,Antarctica and Oceania,Australia,0
2011,Brent,E09000005,Total,345977,977,Antarctica and Oceania,Australia,0.3
2011,Bromley,E09000006,Total,308447,461,Antarctica and Oceania,Australia,0.1
2011,Croydon,E09000008,Total,365121,384,Antarctica and Oceania,Australia,0.1
2011,Ealing,E09000009,Total,385257,1446,Antarctica and Oceania,Australia,0.4
2011,Enfield,E09000010,Total,340219,222,Antarctica and Oceania,Australia,0.1
2011,Greenwich,E09000011,Total,258649,628,Antarctica and Oceania,Australia,0.2
2011,Harrow,E09000015,Total,270007,223,Antarctica and Oceania,Australia,0.1
2011,Havering,E09000016,Total,276448,105,Antarctica and Oceania,Australia,0
2011,Hillingdon,E09000017,Total,312162,251,Antarctica and Oceania,Australia,0.1
2011,Hounslow,E09000018,Total,255253,822,Antarctica and Oceania,Australia,0.3
2011,Kingston upon Thames,E09000021,Total,164558,484,Antarctica and Oceania,Australia,0.3
2011,Merton,E09000024,Total,213379,1179,Antarctica and Oceania,Australia,0.6
2011,Redbridge,E09000026,Total,263256,292,Antarctica and Oceania,Australia,0.1
2011,Richmond upon Thames,E09000027,Total,196639,1487,Antarctica and Oceania,Australia,0.8
2011,Sutton,E09000029,Total,201822,230,Antarctica and Oceania,Australia,0.1
2011,Waltham Forest,E09000031,Total,276766,425,Antarctica and Oceania,Australia,0.2
2011,Camden,E09000007,Total,237578,1376,Antarctica and Oceania,New Zealand,0.6
2011,City of London,E09000001,Total,7919,37,Antarctica and Oceania,New Zealand,0.5
2011,Hackney,E09000012,Total,260157,746,Antarctica and Oceania,New Zealand,0.3
2011,Hammersmith and Fulham,E09000013,Total,184985,1874,Antarctica and Oceania,New Zealand,1
2011,Haringey,E09000014,Total,292062,545,Antarctica and Oceania,New Zealand,0.2
2011,Islington,E09000019,Total,218313,811,Antarctica and Oceania,New Zealand,0.4
2011,Kensington and Chelsea,E09000020,Total,170541,416,Antarctica and Oceania,New Zealand,0.2
2011,Lambeth,E09000022,Total,368818,1644,Antarctica and Oceania,New Zealand,0.4
2011,Lewisham,E09000023,Total,277532,496,Antarctica and Oceania,New Zealand,0.2
2011,Newham,E09000025,Total,321907,180,Antarctica and Oceania,New Zealand,0.1
2011,Southwark,E09000028,Total,317630,782,Antarctica and Oceania,New Zealand,0.2
2011,Tower Hamlets,E09000030,Total,267563,964,Antarctica and Oceania,New Zealand,0.4
2011,Wandsworth,E09000032,Total,319057,3381,Antarctica and Oceania,New Zealand,1.1
2011,Westminster,E09000033,Total,243184,1218,Antarctica and Oceania,New Zealand,0.5
2011,Barking and Dagenham,E09000002,Total,205608,45,Antarctica and Oceania,New Zealand,0
2011,Barnet,E09000003,Total,354922,392,Antarctica and Oceania,New Zealand,0.1
2011,Bexley,E09000004,Total,224928,60,Antarctica and Oceania,New Zealand,0
2011,Brent,E09000005,Total,345977,727,Antarctica and Oceania,New Zealand,0.2
2011,Bromley,E09000006,Total,308447,224,Antarctica and Oceania,New Zealand,0.1
2011,Croydon,E09000008,Total,365121,189,Antarctica and Oceania,New Zealand,0.1
2011,Ealing,E09000009,Total,385257,1337,Antarctica and Oceania,New Zealand,0.3
2011,Enfield,E09000010,Total,340219,152,Antarctica and Oceania,New Zealand,0
2011,Greenwich,E09000011,Total,258649,342,Antarctica and Oceania,New Zealand,0.1
2011,Harrow,E09000015,Total,270007,154,Antarctica and Oceania,New Zealand,0.1
2011,Havering,E09000016,Total,276448,86,Antarctica and Oceania,New Zealand,0
2011,Hillingdon,E09000017,Total,312162,203,Antarctica and Oceania,New Zealand,0.1
2011,Hounslow,E09000018,Total,255253,524,Antarctica and Oceania,New Zealand,0.2
2011,Kingston upon Thames,E09000021,Total,164558,238,Antarctica and Oceania,New Zealand,0.1
2011,Merton,E09000024,Total,213379,623,Antarctica and Oceania,New Zealand,0.3
2011,Redbridge,E09000026,Total,263256,134,Antarctica and Oceania,New Zealand,0.1
2011,Richmond upon Thames,E09000027,Total,196639,692,Antarctica and Oceania,New Zealand,0.4
2011,Sutton,E09000029,Total,201822,141,Antarctica and Oceania,New Zealand,0.1
2011,Waltham Forest,E09000031,Total,276766,253,Antarctica and Oceania,New Zealand,0.1
2011,Camden,E09000007,Total,237578,1,Antarctica and Oceania,Other Oceania,0
2011,City of London,E09000001,Total,7919,0,Antarctica and Oceania,Other Oceania,0
2011,Hackney,E09000012,Total,260157,3,Antarctica and Oceania,Other Oceania,0
2011,Hammersmith and Fulham,E09000013,Total,184985,6,Antarctica and Oceania,Other Oceania,0
2011,Haringey,E09000014,Total,292062,8,Antarctica and Oceania,Other Oceania,0
