date,geography,geography_code,Rural_Urban,total_pop,value,passports_region,passports,percs
2011,Islington,E09000019,Total,206125,561,Africa,Nigeria,0.27
2011,Kensington and Chelsea,E09000020,Total,158649,200,Africa,Nigeria,0.13
2011,Lambeth,E09000022,Total,303086,2892,Africa,Nigeria,0.95
2011,Lewisham,E09000023,Total,275885,5428,Africa,Nigeria,1.97
2011,Newham,E09000025,Total,307984,4569,Africa,Nigeria,1.48
2011,Southwark,E09000028,Total,288283,7223,Africa,Nigeria,2.51
2011,Tower Hamlets,E09000030,Total,254096,654,Africa,Nigeria,0.26
2011,Wandsworth,E09000032,Total,306995,621,Africa,Nigeria,0.2
2011,Westminster,E09000033,Total,219396,536,Africa,Nigeria,0.24
2011,Barking and Dagenham,E09000002,Total,185911,5454,Africa,Nigeria,2.93
2011,Barnet,E09000003,Total,356386,2112,Africa,Nigeria,0.59
2011,Bexley,E09000004,Total,231997,3524,Africa,Nigeria,1.52
2011,Brent,E09000005,Total,311215,1202,Africa,Nigeria,0.39
2011,Bromley,E09000006,Total,309392,1135,Africa,Nigeria,0.37
2011,Croydon,E09000008,Total,363378,2388,Africa,Nigeria,0.66
2011,Ealing,E09000009,Total,338449,705,Africa,Nigeria,0.21
2011,Enfield,E09000010,Total,312466,2059,Africa,Nigeria,0.66
2011,Greenwich,E09000011,Total,254557,8622,Africa,Nigeria,3.39
2011,Harrow,E09000015,Total,239056,555,Africa,Nigeria,0.23
2011,Havering,E09000016,Total,237232,1070,Africa,Nigeria,0.45
2011,Hillingdon,E09000017,Total,273936,809,Africa,Nigeria,0.3
2011,Hounslow,E09000018,Total,253957,564,Africa,Nigeria,0.22
2011,Kingston upon Thames,E09000021,Total,160060,195,Africa,Nigeria,0.12
2011,Merton,E09000024,Total,199693,571,Africa,Nigeria,0.29
2011,Redbridge,E09000026,Total,278970,1102,Africa,Nigeria,0.4
2011,Richmond upon Thames,E09000027,Total,186990,80,Africa,Nigeria,0.04
2011,Sutton,E09000029,Total,190146,380,Africa,Nigeria,0.2
2011,Waltham Forest,E09000031,Total,258249,1475,Africa,Nigeria,0.57
2011,Camden,E09000007,Total,220338,216,Africa,Other Central and Western Africa,0.1
2011,City of London,E09000001,Total,7375,8,Africa,Other Central and Western Africa,0.11
2011,Hackney,E09000012,Total,246270,1065,Africa,Other Central and Western Africa,0.43
2011,Hammersmith and Fulham,E09000013,Total,182493,172,Africa,Other Central and Western Africa,0.09
2011,Haringey,E09000014,Total,254926,611,Africa,Other Central and Western Africa,0.24
2011,Islington,E09000019,Total,206125,248,Africa,Other Central and Western Africa,0.12
2011,Kensington and Chelsea,E09000020,Total,158649,126,Africa,Other Central and Western Africa,0.08
2011,Lambeth,E09000022,Total,303086,1368,Africa,Other Central and Western Africa,0.45
2011,Lewisham,E09000023,Total,275885,1463,Africa,Other Central and Western Africa,0.53
2011,Newham,E09000025,Total,307984,1428,Africa,Other Central and Western Africa,0.46
2011,Southwark,E09000028,Total,288283,2825,Africa,Other Central and Western Africa,0.98
2011,Tower Hamlets,E09000030,Total,254096,306,Africa,Other Central and Western Africa,0.12
2011,Wandsworth,E09000032,Total,306995,243,Africa,Other Central and Western Africa,0.08
2011,Westminster,E09000033,Total,219396,252,Africa,Other Central and Western Africa,0.11
2011,Barking and Dagenham,E09000002,Total,185911,662,Africa,Other Central and Western Africa,0.36
2011,Barnet,E09000003,Total,356386,537,Africa,Other Central and Western Africa,0.15
2011,Bexley,E09000004,Total,231997,284,Africa,Other Central and Western Africa,0.12
2011,Brent,E09000005,Total,311215,496,Africa,Other Central and Western Africa,0.16
2011,Bromley,E09000006,Total,309392,250,Africa,Other Central and Western Africa,0.08
2011,Croydon,E09000008,Total,363378,872,Africa,Other Central and Western Africa,0.24
2011,Ealing,E09000009,Total,338449,253,Africa,Other Central and Western Africa,0.07
2011,Enfield,E09000010,Total,312466,696,Africa,Other Central and Western Africa,0.22
2011,Greenwich,E09000011,Total,254557,1053,Africa,Other Central and Western Africa,0.41
2011,Harrow,E09000015,Total,239056,150,Africa,Other Central and Western Africa,0.06
2011,Havering,E09000016,Total,237232,114,Africa,Other Central and Western Africa,0.05
2011,Hillingdon,E09000017,Total,273936,190,Africa,Other Central and Western Africa,0.07
2011,Hounslow,E09000018,Total,253957,229,Africa,Other Central and Western Africa,0.09
2011,Kingston upon Thames,E09000021,Total,160060,75,Africa,Other Central and Western Africa,0.05
2011,Merton,E09000024,Total,199693,225,Africa,Other Central and Western Africa,0.11
2011,Redbridge,E09000026,Total,278970,288,Africa,Other Central and Western Africa,0.1
2011,Richmond upon Thames,E09000027,Total,186990,62,Africa,Other Central and Western Africa,0.03
2011,Sutton,E09000029,Total,190146,93,Africa,Other Central and Western Africa,0.05
2011,Waltham Forest,E09000031,Total,258249,480,Africa,Other Central and Western Africa,0.19
2011,Camden,E09000007,Total,220338,513,Africa,North Africa,0.23
2011,City of London,E09000001,Total,7375,14,Africa,North Africa,0.19
2011,Hackney,E09000012,Total,246270,379,Africa,North Africa,0.15
2011,Hammersmith and Fulham,E09000013,Total,182493,649,Africa,North Africa,0.36
2011,Haringey,E09000014,Total,254926,462,Africa,North Africa,0.18
2011,Islington,E09000019,Total,206125,364,Africa,North Africa,0.18
2011,Kensington and Chelsea,E09000020,Total,158649,688,Africa,North Africa,0.43
2011,Lambeth,E09000022,Total,303086,434,Africa,North Africa,0.14
2011,Lewisham,E09000023,Total,275885,412,Africa,North Africa,0.15
2011,Newham,E09000025,Total,307984,511,Africa,North Africa,0.17
2011,Southwark,E09000028,Total,288283,548,Africa,North Africa,0.19
2011,Tower Hamlets,E09000030,Total,254096,529,Africa,North Africa,0.21
2011,Wandsworth,E09000032,Total,306995,404,Africa,North Africa,0.13
2011,Westminster,E09000033,Total,219396,1466,Africa,North Africa,0.67
2011,Barking and Dagenham,E09000002,Total,185911,151,Africa,North Africa,0.08
2011,Barnet,E09000003,Total,356386,557,Africa,North Africa,0.16
2011,Bexley,E09000004,Total,231997,79,Africa,North Africa,0.03
2011,Brent,E09000005,Total,311215,754,Africa,North Africa,0.24
2011,Bromley,E09000006,Total,309392,225,Africa,North Africa,0.07
2011,Croydon,E09000008,Total,363378,290,Africa,North Africa,0.08
2011,Ealing,E09000009,Total,338449,701,Africa,North Africa,0.21
2011,Enfield,E09000010,Total,312466,302,Africa,North Africa,0.1
2011,Greenwich,E09000011,Total,254557,228,Africa,North Africa,0.09
2011,Harrow,E09000015,Total,239056,205,Africa,North Africa,0.09
2011,Havering,E09000016,Total,237232,80,Africa,North Africa,0.03
2011,Hillingdon,E09000017,Total,273936,307,Africa,North Africa,0.11
2011,Hounslow,E09000018,Total,253957,498,Africa,North Africa,0.2
2011,Kingston upon Thames,E09000021,Total,160060,192,Africa,North Africa,0.12
2011,Merton,E09000024,Total,199693,217,Africa,North Africa,0.11
2011,Redbridge,E09000026,Total,278970,252,Africa,North Africa,0.09
2011,Richmond upon Thames,E09000027,Total,186990,169,Africa,North Africa,0.09
2011,Sutton,E09000029,Total,190146,108,Africa,North Africa,0.06
2011,Waltham Forest,E09000031,Total,258249,744,Africa,North Africa,0.29
2011,Camden,E09000007,Total,220338,81,Africa,Kenya,0.04
2011,City of London,E09000001,Total,7375,2,Africa,Kenya,0.03
2011,Hackney,E09000012,Total,246270,80,Africa,Kenya,0.03
2011,Hammersmith and Fulham,E09000013,Total,182493,44,Africa,Kenya,0.02
2011,Haringey,E09000014,Total,254926,76,Africa,Kenya,0.03
2011,Islington,E09000019,Total,206125,77,Africa,Kenya,0.04
2011,Kensington and Chelsea,E09000020,Total,158649,67,Africa,Kenya,0.04
2011,Lambeth,E09000022,Total,303086,111,Africa,Kenya,0.04
2011,Lewisham,E09000023,Total,275885,214,Africa,Kenya,0.08
2011,Newham,E09000025,Total,307984,307,Africa,Kenya,0.1
2011,Southwark,E09000028,Total,288283,204,Africa,Kenya,0.07
2011,Tower Hamlets,E09000030,Total,254096,89,Africa,Kenya,0.04
2011,Wandsworth,E09000032,Total,306995,90,Africa,Kenya,0.03
2011,Westminster,E09000033,Total,219396,112,Africa,Kenya,0.05
2011,Barking and Dagenham,E09000002,Total,185911,278,Africa,Kenya,0.15
2011,Barnet,E09000003,Total,356386,420,Africa,Kenya,0.12
2011,Bexley,E09000004,Total,231997,86,Africa,Kenya,0.04
2011,Brent,E09000005,Total,311215,314,Africa,Kenya,0.1
2011,Bromley,E09000006,Total,309392,96,Africa,Kenya,0.03
2011,Croydon,E09000008,Total,363378,209,Africa,Kenya,0.06
2011,Ealing,E09000009,Total,338449,261,Africa,Kenya,0.08
2011,Enfield,E09000010,Total,312466,232,Africa,Kenya,0.07
2011,Greenwich,E09000011,Total,254557,215,Africa,Kenya,0.08
2011,Harrow,E09000015,Total,239056,839,Africa,Kenya,0.35
2011,Havering,E09000016,Total,237232,69,Africa,Kenya,0.03
2011,Hillingdon,E09000017,Total,273936,310,Africa,Kenya,0.11
2011,Hounslow,E09000018,Total,253957,310,Africa,Kenya,0.12
2011,Kingston upon Thames,E09000021,Total,160060,78,Africa,Kenya,0.05
2011,Merton,E09000024,Total,199693,64,Africa,Kenya,0.03
2011,Redbridge,E09000026,Total,278970,202,Africa,Kenya,0.07
2011,Richmond upon Thames,E09000027,Total,186990,52,Africa,Kenya,0.03
2011,Sutton,E09000029,Total,190146,50,Africa,Kenya,0.03
2011,Waltham Forest,E09000031,Total,258249,91,Africa,Kenya,0.04
2011,Camden,E09000007,Total,220338,356,Africa,Other South and Eastern Africa,0.16
2011,City of London,E09000001,Total,7375,2,Africa,Other South and Eastern Africa,0.03
2011,Hackney,E09000012,Total,246270,462,Africa,Other South and Eastern Africa,0.19
2011,Hammersmith and Fulham,E09000013,Total,182493,371,Africa,Other South and Eastern Africa,0.2
2011,Haringey,E09000014,Total,254926,1102,Africa,Other South and Eastern Africa,0.43
2011,Islington,E09000019,Total,206125,380,Africa,Other South and Eastern Africa,0.18
2011,Kensington and Chelsea,E09000020,Total,158649,239,Africa,Other South and Eastern Africa,0.15
2011,Lambeth,E09000022,Total,303086,824,Africa,Other South and Eastern Africa,0.27
2011,Lewisham,E09000023,Total,275885,879,Africa,Other South and Eastern Africa,0.32
2011,Newham,E09000025,Total,307984,1791,Africa,Other South and Eastern Africa,0.58
2011,Southwark,E09000028,Total,288283,903,Africa,Other South and Eastern Africa,0.31
2011,Tower Hamlets,E09000030,Total,254096,352,Africa,Other South and Eastern Africa,0.14
2011,Wandsworth,E09000032,Total,306995,638,Africa,Other South and Eastern Africa,0.21
2011,Westminster,E09000033,Total,219396,359,Africa,Other South and Eastern Africa,0.16
2011,Barking and Dagenham,E09000002,Total,185911,751,Africa,Other South and Eastern Africa,0.4
2011,Barnet,E09000003,Total,356386,1109,Africa,Other South and Eastern Africa,0.31
2011,Bexley,E09000004,Total,231997,305,Africa,Other South and Eastern Africa,0.13
2011,Brent,E09000005,Total,311215,609,Africa,Other South and Eastern Africa,0.2
2011,Bromley,E09000006,Total,309392,354,Africa,Other South and Eastern Africa,0.11
2011,Croydon,E09000008,Total,363378,1964,Africa,Other South and Eastern Africa,0.54
2011,Ealing,E09000009,Total,338449,603,Africa,Other South and Eastern Africa,0.18
2011,Enfield,E09000010,Total,312466,2034,Africa,Other South and Eastern Africa,0.65
2011,Greenwich,E09000011,Total,254557,945,Africa,Other South and Eastern Africa,0.37
2011,Harrow,E09000015,Total,239056,508,Africa,Other South and Eastern Africa,0.21
2011,Havering,E09000016,Total,237232,245,Africa,Other South and Eastern Africa,0.1
2011,Hillingdon,E09000017,Total,273936,718,Africa,Other South and Eastern Africa,0.26
2011,Hounslow,E09000018,Total,253957,755,Africa,Other South and Eastern Africa,0.3
2011,Kingston upon Thames,E09000021,Total,160060,283,Africa,Other South and Eastern Africa,0.18
2011,Merton,E09000024,Total,199693,694,Africa,Other South and Eastern Africa,0.35
2011,Redbridge,E09000026,Total,278970,1162,Africa,Other South and Eastern Africa,0.42
2011,Richmond upon Thames,E09000027,Total,186990,112,Africa,Other South and Eastern Africa,0.06
2011,Sutton,E09000029,Total,190146,581,Africa,Other South and Eastern Africa,0.31
2011,Waltham Forest,E09000031,Total,258249,1382,Africa,Other South and Eastern Africa,0.54
2011,Camden,E09000007,Total,220338,39,Africa,Somalia,0.02
2011,City of London,E09000001,Total,7375,0,Africa,Somalia,0
2011,Hackney,E09000012,Total,246270,17,Africa,Somalia,0.01
2011,Hammersmith and Fulham,E09000013,Total,182493,24,Africa,Somalia,0.01
2011,Haringey,E09000014,Total,254926,39,Africa,Somalia,0.02
2011,Islington,E09000019,Total,206125,33,Africa,Somalia,0.02
2011,Kensington and Chelsea,E09000020,Total,158649,7,Africa,Somalia,0
2011,Lambeth,E09000022,Total,303086,16,Africa,Somalia,0.01
2011,Lewisham,E09000023,Total,275885,8,Africa,Somalia,0
2011,Newham,E09000025,Total,307984,37,Africa,Somalia,0.01
2011,Southwark,E09000028,Total,288283,13,Africa,Somalia,0
2011,Tower Hamlets,E09000030,Total,254096,41,Africa,Somalia,0.02
2011,Wandsworth,E09000032,Total,306995,19,Africa,Somalia,0.01
2011,Westminster,E09000033,Total,219396,23,Africa,Somalia,0.01
2011,Barking and Dagenham,E09000002,Total,185911,19,Africa,Somalia,0.01
2011,Barnet,E09000003,Total,356386,22,Africa,Somalia,0.01
2011,Bexley,E09000004,Total,231997,0,Africa,Somalia,0
2011,Brent,E09000005,Total,311215,68,Africa,Somalia,0.02
2011,Bromley,E09000006,Total,309392,2,Africa,Somalia,0
2011,Croydon,E09000008,Total,363378,10,Africa,Somalia,0
2011,Ealing,E09000009,Total,338449,53,Africa,Somalia,0.02
2011,Enfield,E09000010,Total,312466,28,Africa,Somalia,0.01
2011,Greenwich,E09000011,Total,254557,27,Africa,Somalia,0.01
2011,Harrow,E09000015,Total,239056,32,Africa,Somalia,0.01
2011,Havering,E09000016,Total,237232,0,Africa,Somalia,0
2011,Hillingdon,E09000017,Total,273936,26,Africa,Somalia,0.01
2011,Hounslow,E09000018,Total,253957,38,Africa,Somalia,0.01
2011,Kingston upon Thames,E09000021,Total,160060,0,Africa,Somalia,0
2011,Merton,E09000024,Total,199693,5,Africa,Somalia,0
2011,Redbridge,E09000026,Total,278970,2,Africa,Somalia,0
2011,Richmond upon Thames,E09000027,Total,186990,3,Africa,Somalia,0
2011,Sutton,E09000029,Total,190146,0,Africa,Somalia,0
2011,Waltham Forest,E09000031,Total,258249,27,Africa,Somalia,0.01
2011,Camden,E09000007,Total,220338,649,Africa,South Africa,0.29
2011,City of London,E09000001,Total,7375,15,Africa,South Africa,0.2
2011,Hackney,E09000012,Total,246270,318,Africa,South Africa,0.13
2011,Hammersmith and Fulham,E09000013,Total,182493,595,Africa,South Africa,0.33
2011,Haringey,E09000014,Total,254926,431,Africa,South Africa,0.17
2011,Islington,E09000019,Total,206125,311,Africa,South Africa,0.15
2011,Kensington and Chelsea,E09000020,Total,158649,316,Africa,South Africa,0.2
2011,Lambeth,E09000022,Total,303086,720,Africa,South Africa,0.24
2011,Lewisham,E09000023,Total,275885,584,Africa,South Africa,0.21
2011,Newham,E09000025,Total,307984,707,Africa,South Africa,0.23
2011,Southwark,E09000028,Total,288283,903,Africa,South Africa,0.31
2011,Tower Hamlets,E09000030,Total,254096,595,Africa,South Africa,0.23
2011,Wandsworth,E09000032,Total,306995,2792,Africa,South Africa,0.91
2011,Westminster,E09000033,Total,219396,519,Africa,South Africa,0.24
2011,Barking and Dagenham,E09000002,Total,185911,193,Africa,South Africa,0.1
2011,Barnet,E09000003,Total,356386,886,Africa,South Africa,0.25
2011,Bexley,E09000004,Total,231997,251,Africa,South Africa,0.11
2011,Brent,E09000005,Total,311215,410,Africa,South Africa,0.13
2011,Bromley,E09000006,Total,309392,638,Africa,South Africa,0.21
2011,Croydon,E09000008,Total,363378,644,Africa,South Africa,0.18
2011,Ealing,E09000009,Total,338449,922,Africa,South Africa,0.27
2011,Enfield,E09000010,Total,312466,333,Africa,South Africa,0.11
2011,Greenwich,E09000011,Total,254557,664,Africa,South Africa,0.26
2011,Harrow,E09000015,Total,239056,309,Africa,South Africa,0.13
2011,Havering,E09000016,Total,237232,232,Africa,South Africa,0.1
2011,Hillingdon,E09000017,Total,273936,423,Africa,South Africa,0.15
2011,Hounslow,E09000018,Total,253957,531,Africa,South Africa,0.21
2011,Kingston upon Thames,E09000021,Total,160060,686,Africa,South Africa,0.43
2011,Merton,E09000024,Total,199693,2596,Africa,South Africa,1.3
2011,Redbridge,E09000026,Total,278970,559,Africa,South Africa,0.2
2011,Richmond upon Thames,E09000027,Total,186990,823,Africa,South Africa,0.44
2011,Sutton,E09000029,Total,190146,662,Africa,South Africa,0.35
2011,Waltham Forest,E09000031,Total,258249,769,Africa,South Africa,0.3
2011,Camden,E09000007,Total,220338,62,Africa,Zimbabwe,0.03
2011,City of London,E09000001,Total,7375,4,Africa,Zimbabwe,0.05
2011,Hackney,E09000012,Total,246270,190,Africa,Zimbabwe,0.08
2011,Hammersmith and Fulham,E09000013,Total,182493,77,Africa,Zimbabwe,0.04
2011,Haringey,E09000014,Total,254926,156,Africa,Zimbabwe,0.06
2011,Islington,E09000019,Total,206125,64,Africa,Zimbabwe,0.03
2011,Kensington and Chelsea,E09000020,Total,158649,35,Africa,Zimbabwe,0.02
2011,Lambeth,E09000022,Total,303086,209,Africa,Zimbabwe,0.07
2011,Lewisham,E09000023,Total,275885,438,Africa,Zimbabwe,0.16
2011,Newham,E09000025,Total,307984,402,Africa,Zimbabwe,0.13
2011,Southwark,E09000028,Total,288283,251,Africa,Zimbabwe,0.09
2011,Tower Hamlets,E09000030,Total,254096,131,Africa,Zimbabwe,0.05
2011,Wandsworth,E09000032,Total,306995,145,Africa,Zimbabwe,0.05
2011,Westminster,E09000033,Total,219396,63,Africa,Zimbabwe,0.03
2011,Barking and Dagenham,E09000002,Total,185911,469,Africa,Zimbabwe,0.25
2011,Barnet,E09000003,Total,356386,294,Africa,Zimbabwe,0.08
2011,Bexley,E09000004,Total,231997,405,Africa,Zimbabwe,0.17
2011,Brent,E09000005,Total,311215,167,Africa,Zimbabwe,0.05
2011,Bromley,E09000006,Total,309392,318,Africa,Zimbabwe,0.1
2011,Croydon,E09000008,Total,363378,667,Africa,Zimbabwe,0.18
2011,Ealing,E09000009,Total,338449,239,Africa,Zimbabwe,0.07
2011,Enfield,E09000010,Total,312466,451,Africa,Zimbabwe,0.14
2011,Greenwich,E09000011,Total,254557,500,Africa,Zimbabwe,0.2
2011,Harrow,E09000015,Total,239056,173,Africa,Zimbabwe,0.07
2011,Havering,E09000016,Total,237232,353,Africa,Zimbabwe,0.15
2011,Hillingdon,E09000017,Total,273936,454,Africa,Zimbabwe,0.17
2011,Hounslow,E09000018,Total,253957,316,Africa,Zimbabwe,0.12
2011,Kingston upon Thames,E09000021,Total,160060,189,Africa,Zimbabwe,0.12
2011,Merton,E09000024,Total,199693,294,Africa,Zimbabwe,0.15
2011,Redbridge,E09000026,Total,278970,303,Africa,Zimbabwe,0.11
2011,Richmond upon Thames,E09000027,Total,186990,116,Africa,Zimbabwe,0.06
2011,Sutton,E09000029,Total,190146,328,Africa,Zimbabwe,0.17
2011,Waltham Forest,E09000031,Total,258249,266,Africa,Zimbabwe,0.1
2011,Camden,E09000007,Total,220338,2812,Antarctica and Oceania,Australia,1.28
2011,City of London,E09000001,Total,7375,117,Antarctica and Oceania,Australia,1.59
2011,Hackney,E09000012,Total,246270,1739,Antarctica and Oceania,Australia,0.71
2011,Hammersmith and Fulham,E09000013,Total,182493,3768,Antarctica and Oceania,Australia,2.06
2011,Haringey,E09000014,Total,254926,1099,Antarctica and Oceania,Australia,0.43
2011,Islington,E09000019,Total,206125,2367,Antarctica and Oceania,Australia,1.15
2011,Kensington and Chelsea,E09000020,Total,158649,2064,Antarctica and Oceania,Australia,1.3
2011,Lambeth,E09000022,Total,303086,2913,Antarctica and Oceania,Australia,0.96
2011,Lewisham,E09000023,Total,275885,837,Antarctica and Oceania,Australia,0.3
2011,Newham,E09000025,Total,307984,340,Antarctica and Oceania,Australia,0.11
2011,Southwark,E09000028,Total,288283,1927,Antarctica and Oceania,Australia,0.67
2011,Tower Hamlets,E09000030,Total,254096,2237,Antarctica and Oceania,Australia,0.88
2011,Wandsworth,E09000032,Total,306995,4303,Antarctica and Oceania,Australia,1.4
2011,Westminster,E09000033,Total,219396,3538,Antarctica and Oceania,Australia,1.61
2011,Barking and Dagenham,E09000002,Total,185911,65,Antarctica and Oceania,Australia,0.03
2011,Barnet,E09000003,Total,356386,782,Antarctica and Oceania,Australia,0.22
2011,Bexley,E09000004,Total,231997,117,Antarctica and Oceania,Australia,0.05
2011,Brent,E09000005,Total,311215,946,Antarctica and Oceania,Australia,0.3
2011,Bromley,E09000006,Total,309392,445,Antarctica and Oceania,Australia,0.14
2011,Croydon,E09000008,Total,363378,348,Antarctica and Oceania,Australia,0.1
2011,Ealing,E09000009,Total,338449,1510,Antarctica and Oceania,Australia,0.45
2011,Enfield,E09000010,Total,312466,279,Antarctica and Oceania,Australia,0.09
2011,Greenwich,E09000011,Total,254557,592,Antarctica and Oceania,Australia,0.23
2011,Harrow,E09000015,Total,239056,224,Antarctica and Oceania,Australia,0.09
2011,Havering,E09000016,Total,237232,96,Antarctica and Oceania,Australia,0.04
2011,Hillingdon,E09000017,Total,273936,255,Antarctica and Oceania,Australia,0.09
2011,Hounslow,E09000018,Total,253957,715,Antarctica and Oceania,Australia,0.28
2011,Kingston upon Thames,E09000021,Total,160060,451,Antarctica and Oceania,Australia,0.28
2011,Merton,E09000024,Total,199693,1043,Antarctica and Oceania,Australia,0.52
2011,Redbridge,E09000026,Total,278970,301,Antarctica and Oceania,Australia,0.11
2011,Richmond upon Thames,E09000027,Total,186990,1418,Antarctica and Oceania,Australia,0.76
2011,Sutton,E09000029,Total,190146,208,Antarctica and Oceania,Australia,0.11
2011,Waltham Forest,E09000031,Total,258249,401,Antarctica and Oceania,Australia,0.16
2011,Camden,E09000007,Total,220338,1114,Antarctica and Oceania,New Zealand,0.51
2011,City of London,E09000001,Total,7375,42,Antarctica and Oceania,New Zealand,0.57
2011,Hackney,E09000012,Total,246270,651,Antarctica and Oceania,New Zealand,0.26
2011,Hammersmith and Fulham,E09000013,Total,182493,1749,Antarctica and Oceania,New Zealand,0.96
2011,Haringey,E09000014,Total,254926,468,Antarctica and Oceania,New Zealand,0.18
2011,Islington,E09000019,Total,206125,765,Antarctica and Oceania,New Zealand,0.37
2011,Kensington and Chelsea,E09000020,Total,158649,523,Antarctica and Oceania,New Zealand,0.33
2011,Lambeth,E09000022,Total,303086,1478,Antarctica and Oceania,New Zealand,0.49
2011,Lewisham,E09000023,Total,275885,473,Antarctica and Oceania,New Zealand,0.17
2011,Newham,E09000025,Total,307984,185,Antarctica and Oceania,New Zealand,0.06
2011,Southwark,E09000028,Total,288283,779,Antarctica and Oceania,New Zealand,0.27
2011,Tower Hamlets,E09000030,Total,254096,896,Antarctica and Oceania,New Zealand,0.35
2011,Wandsworth,E09000032,Total,306995,2571,Antarctica and Oceania,New Zealand,0.84
2011,Westminster,E09000033,Total,219396,1119,Antarctica and Oceania,New Zealand,0.51
2011,Barking and Dagenham,E09000002,Total,185911,46,Antarctica and Oceania,New Zealand,0.02
2011,Barnet,E09000003,Total,356386,311,Antarctica and Oceania,New Zealand,0.09
2011,Bexley,E09000004,Total,231997,58,Antarctica and Oceania,New Zealand,0.03
2011,Brent,E09000005,Total,311215,737,Antarctica and Oceania,New Zealand,0.24
2011,Bromley,E09000006,Total,309392,237,Antarctica and Oceania,New Zealand,0.08
2011,Croydon,E09000008,Total,363378,189,Antarctica and Oceania,New Zealand,0.05
2011,Ealing,E09000009,Total,338449,1058,Antarctica and Oceania,New Zealand,0.31
2011,Enfield,E09000010,Total,312466,131,Antarctica and Oceania,New Zealand,0.04
2011,Greenwich,E09000011,Total,254557,299,Antarctica and Oceania,New Zealand,0.12
2011,Harrow,E09000015,Total,239056,142,Antarctica and Oceania,New Zealand,0.06
2011,Havering,E09000016,Total,237232,78,Antarctica and Oceania,New Zealand,0.03
2011,Hillingdon,E09000017,Total,273936,180,Antarctica and Oceania,New Zealand,0.07
2011,Hounslow,E09000018,Total,253957,480,Antarctica and Oceania,New Zealand,0.19
2011,Kingston upon Thames,E09000021,Total,160060,219,Antarctica and Oceania,New Zealand,0.14
2011,Merton,E09000024,Total,199693,535,Antarctica and Oceania,New Zealand,0.27
2011,Redbridge,E09000026,Total,278970,127,Antarctica and Oceania,New Zealand,0.05
2011,Richmond upon Thames,E09000027,Total,186990,632,Antarctica and Oceania,New Zealand,0.34
2011,Sutton,E09000029,Total,190146,144,Antarctica and Oceania,New Zealand,0.08
2011,Waltham Forest,E09000031,Total,258249,206,Antarctica and Oceania,New Zealand,0.08
2011,Camden,E09000007,Total,220338,1,Antarctica and Oceania,Other Oceania,0
2011,City of London,E09000001,Total,7375,0,Antarctica and Oceania,Other Oceania,0
